station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration,weather,temperature,pressure,humidity,wind_speed,wind_direction,time_num,date_num
1005,2014/6/11 6:00,101,90,75.9,1.2,2,2,0,18.4,758.2,89,1,14,6,11
1005,2014/6/11 7:00,109,90,51.9,1.5,6.5,2,0,18.4,758.2,89,1,14,7,11
1005,2014/6/11 8:00,116,90,48.5,1.5,12,2,0,22,759.1,61,3,14,8,11
1005,2014/6/11 9:00,118,90,46.8,1.5,26,2,0,22,759.1,61,3,14,9,11
1005,2014/6/11 10:00,97,90,42.3,1.3,49.3,2.9,0,22,759.1,61,3,14,10,11
1005,2014/6/11 11:00,41,90,24.4,0.8,69.8,2.8,0,25.8,758.8,45,3,24,11,11
1005,2014/6/11 12:00,31,90,24.8,0.6,72.9,2,0,25.8,758.8,45,3,24,12,11
1005,2014/6/11 13:00,23,90,20.4,0.6,85.1,2,0,25.8,758.8,45,3,24,13,11
1005,2014/6/11 14:00,21,90,17.7,0.5,99.6,2,0,27.8,756.8,38,2,14,14,11
1005,2014/6/11 15:00,19,90,15.5,0.5,114.5,2,0,27.8,756.8,38,2,14,15,11
1005,2014/6/11 16:00,16,90,15.8,0.4,115.6,2,0,27.8,756.8,38,2,14,16,11
1005,2014/6/11 17:00,15,90,18.3,0.4,114.7,2,0,29.4,755.3,32,1,14,17,11
1005,2014/6/11 18:00,17,90,17.5,0.4,120.6,2,0,29.4,755.3,32,1,14,18,11
1005,2014/6/11 19:00,15,90,25.1,0.4,125.4,2,0,29.4,755.3,32,1,14,19,11
1005,2014/6/11 20:00,23,90,28.6,0.5,142.5,2,0,25.7,755.8,48,2,23,20,11
1005,2014/6/11 21:00,23,90,42.5,0.5,134,2,0,25.7,755.8,48,2,23,21,11
1005,2014/6/11 22:00,36,90,55,0.7,106.7,2,0,25.7,755.8,48,2,23,22,11
1005,2014/6/11 23:00,38,90,66.7,0.7,85.6,2,0,24,756.1,52,1,23,23,11
1005,2014/6/12 0:00,46,90,57.1,0.7,82.5,2,0,24,756.1,52,1,23,0,12
1005,2014/6/12 1:00,48,90,48.6,0.7,85.1,2.1,0,24,756.1,52,1,23,1,12
1005,2014/6/12 2:00,47,90,56.1,0.7,63.2,2,0,21,755.9,66,1,23,2,12
1005,2014/6/12 3:00,58,90,81,0.8,18.2,2,0,21,755.9,66,1,23,3,12
1005,2014/6/12 4:00,36,90,74,0.6,18.8,2,0,21,755.9,66,1,23,4,12
1005,2014/6/12 5:00,34,90,91.3,0.8,3.7,2,0,19.2,755.7,78,1,14,5,12
1005,2014/6/12 6:00,33,90,88.7,0.7,4.1,2,0,19.2,755.7,78,1,14,6,12
1005,2014/6/12 7:00,38,90,86.9,0.8,4.7,2,0,19.2,755.7,78,1,14,7,12
1005,2014/6/12 8:00,42,90,75.4,0.8,16.7,2,0,26.3,755.5,45,1,14,8,12
1005,2014/6/12 9:00,47,90,78.7,0.8,20.9,2,0,26.3,755.5,45,1,14,9,12
1005,2014/6/12 10:00,40,90,72.2,0.7,43,3.2,0,26.3,755.5,45,1,14,10,12
1005,2014/6/12 11:00,33,90,46.9,0.6,65.1,5.2,0,31.8,754.8,30,2,14,11,12
1005,2014/6/12 12:00,35,90,54.1,0.6,86.6,6.4,0,31.8,754.8,30,2,14,12,12
1005,2014/6/12 13:00,27,90,32.8,0.5,108.7,5.4,0,31.8,754.8,30,2,14,13,12
1005,2014/6/12 14:00,15,24.8,18.5,0.3,110.3,2,0,34.1,753.1,22,2,14,14,12
1005,2014/6/12 15:00,18,27.9,15.6,0.3,113.6,2,0,34.1,753.1,22,2,14,15,12
1005,2014/6/12 16:00,18,27.9,15.6,0.3,113.6,2,0,34.1,753.1,22,2,14,16,12
1005,2014/6/12 17:00,18,27.9,15.6,0.3,113.6,2,0,35.5,751.9,21,2,4,17,12
1005,2014/6/12 18:00,18,27.9,15.6,0.3,113.6,2,0,35.5,751.9,21,2,4,18,12
1005,2014/6/12 19:00,18,27.9,15.6,0.3,113.6,2,0,35.5,751.9,21,2,4,19,12
1005,2014/6/12 20:00,18,27.9,15.6,0.3,113.6,2,0,29.7,753.2,40,4,13,20,12
1005,2014/6/12 21:00,34,52,92,0.4,82.2,2.1,0,29.7,753.2,40,4,13,21,12
1005,2014/6/12 22:00,39,81.1,53,0.4,116,2,0,29.7,753.2,40,4,13,22,12
1005,2014/6/12 23:00,45,74.6,41.7,0.7,107.6,2,0,27.3,754.7,51,2,14,23,12
1005,2014/6/13 0:00,48,87.2,58.2,0.8,78.7,2,0,27.3,754.7,51,2,14,0,13
1005,2014/6/13 1:00,58,97.4,85.5,0.9,41.1,2,0,27.3,754.7,51,2,14,1,13
1005,2014/6/13 2:00,58,105.9,104.1,1,16.9,2,0,24.4,755.1,66,1,13,2,13
1005,2014/6/13 3:00,80,137.4,87.5,1.1,20.7,2,0,24.4,755.1,66,1,13,3,13
1005,2014/6/13 4:00,99,154.1,86.6,1.5,14.1,2,0,24.4,755.1,66,1,13,4,13
1005,2014/6/13 5:00,90,118,99.5,1.3,2,2.4,0,22.6,755.3,70,1,14,5,13
1005,2014/6/13 6:00,65,105,99.5,1,2,2,0,22.6,755.3,70,1,14,6,13
1005,2014/6/13 7:00,63,109.2,83.5,1.2,2,2,0,22.6,755.3,70,1,14,7,13
1005,2014/6/13 8:00,67,108.9,82.3,1.1,4.2,2,0,26.7,756.4,54,1,14,8,13
1005,2014/6/13 9:00,62,134.2,84.7,1.1,12.5,2,0,26.7,756.4,54,1,14,9,13
1005,2014/6/13 10:00,93,141,99.3,1.4,36.6,5.1,0,26.7,756.4,54,1,14,10,13
1005,2014/6/13 11:00,82,88.4,63.5,1.4,99.8,15.1,0,29.5,756.1,42,2,13,11,13
1005,2014/6/13 12:00,60,65.3,46.8,1.2,122.3,11.8,0,29.5,756.1,42,2,13,12,13
1005,2014/6/13 13:00,52,65.3,41.9,1.2,145,11.1,0,29.5,756.1,42,2,13,13,13
1005,2014/6/13 14:00,38,65.3,32.1,1,149.6,8,0,31.5,754.3,38,4,3,14,13
1005,2014/6/13 15:00,40,43.7,30.6,0.9,161.8,4.9,0,31.5,754.3,38,4,3,15,13
1005,2014/6/13 16:00,44,46.2,36.9,1,165.9,6.2,0,31.5,754.3,38,4,3,16,13
1005,2014/6/13 17:00,47,46.2,34.5,1.1,180.9,6.3,0,31,754.1,39,2,23,17,13
1005,2014/6/13 18:00,53,70.7,41.4,1.2,194.5,6,0,31,754.1,39,2,23,18,13
1005,2014/6/13 19:00,53,70.7,41.4,1.2,194.5,6,0,31,754.1,39,2,23,19,13
1005,2014/6/13 20:00,53,70.7,41.4,1.2,194.5,6,0,21.3,756.3,79,1,24,20,13
1005,2014/6/13 21:00,53,70.7,41.4,1.2,194.5,6,0,21.3,756.3,79,1,24,21,13
1005,2014/6/13 22:00,53,70.7,41.4,1.2,194.5,6,0,21.3,756.3,79,1,24,22,13
1005,2014/6/13 23:00,53,70.7,41.4,1.2,194.5,6,0,21.8,756,74,1,14,23,13
1005,2014/6/14 0:00,53,70.7,41.4,1.2,194.5,6,0,21.8,756,74,1,14,0,14
1005,2014/6/14 1:00,53,70.7,41.4,1.2,194.5,6,0,21.8,756,74,1,14,1,14
1005,2014/6/14 2:00,34,44,81.3,0.7,22.6,2,0,20.5,755.7,81,1,14,2,14
1005,2014/6/14 3:00,39,61.9,94.4,0.6,9.7,2.1,0,20.5,755.7,81,1,14,3,14
1005,2014/6/14 4:00,48,81.6,115.4,0.8,2,2,0,20.5,755.7,81,1,14,4,14
1005,2014/6/14 5:00,36,39.8,80,0.7,16.2,2,0,19.6,755.9,87,0,0,5,14
1005,2014/6/14 6:00,40,49.8,82.8,0.7,9.4,2,0,19.6,755.9,87,0,0,6,14
1005,2014/6/14 7:00,50,49.8,87.1,0.7,8.8,2,0,19.6,755.9,87,0,0,7,14
1005,2014/6/14 8:00,51,49.8,73.9,0.7,22.6,2,0,23.3,756.4,67,2,4,8,14
1005,2014/6/14 9:00,36,49.8,58.7,0.7,42.7,2,0,23.3,756.4,67,2,4,9,14
1005,2014/6/14 10:00,26,49.8,66.9,0.7,57.3,2,0,23.3,756.4,67,2,4,10,14
1005,2014/6/14 11:00,22,49.8,60.7,0.6,75.6,2.4,0,28,755.5,51,2,4,11,14
1005,2014/6/14 12:00,25,49.8,57.1,0.6,93,2.2,0,28,755.5,51,2,4,12,14
1005,2014/6/14 13:00,29,51,46.8,0.6,123.5,2.9,0,28,755.5,51,2,4,13,14
1005,2014/6/14 14:00,36,50.2,41,0.6,154.3,3.2,0,30.8,754,43,1,13,14,14
1005,2014/6/14 15:00,37,51.2,44.3,0.7,170.9,3.1,0,30.8,754,43,1,13,15,14
1005,2014/6/14 16:00,40,57.1,32.9,0.7,187.9,2,0,30.8,754,43,1,13,16,14
1005,2014/6/14 17:00,45,64.9,33.9,0.7,182.8,2,0,31.8,753,42,3,13,17,14
1005,2014/6/14 18:00,45,64.9,33.9,0.7,182.8,2,0,31.8,753,42,3,13,18,14
1005,2014/6/14 19:00,45,64.9,33.9,0.7,182.8,2,0,31.8,753,42,3,13,19,14
1005,2014/6/14 20:00,45,64.9,33.9,0.7,182.8,2,0,29.1,753.5,52,1,23,20,14
1005,2014/6/14 21:00,45,64.9,33.9,0.7,182.8,2,0,29.1,753.5,52,1,23,21,14
1005,2014/6/14 22:00,45,64.9,33.9,0.7,182.8,2,0,29.1,753.5,52,1,23,22,14
1005,2014/6/14 23:00,45,64.9,33.9,0.7,182.8,2,0,27.2,754.1,56,2,13,23,14
1005,2014/6/15 0:00,45,64.9,33.9,0.7,182.8,2,0,27.2,754.1,56,2,13,0,15
1005,2014/6/15 1:00,45,64.9,33.9,0.7,182.8,2,0,27.2,754.1,56,2,13,1,15
1005,2014/6/15 2:00,45,64.9,33.9,0.7,182.8,2,0,24.3,754,68,1,23,2,15
1005,2014/6/15 3:00,45,64.9,33.9,0.7,182.8,2,0,24.3,754,68,1,23,3,15
1005,2014/6/15 4:00,45,64.9,33.9,0.7,182.8,2,0,24.3,754,68,1,23,4,15
1005,2014/6/15 5:00,45,64.9,33.9,0.7,182.8,2,0,23.6,754,67,2,14,5,15
1005,2014/6/15 6:00,45,64.9,33.9,0.7,182.8,2,0,23.6,754,67,2,14,6,15
1005,2014/6/15 7:00,45,64.9,33.9,0.7,182.8,2,0,23.6,754,67,2,14,7,15
1005,2014/6/15 8:00,45,64.9,33.9,0.7,182.8,2,0,26.3,754,56,2,1,8,15
1005,2014/6/15 9:00,171,199.3,166.9,1.9,24.4,5.8,0,26.3,754,56,2,1,9,15
1005,2014/6/15 10:00,171,199.3,166.9,1.9,24.4,5.8,0,26.3,754,56,2,1,10,15
1005,2014/6/15 11:00,174,174.3,128.5,1.9,66.6,12.7,0,30.7,753.4,41,3,1,11,15
1005,2014/6/15 12:00,145,150.2,86,1.7,128.2,21.8,0,30.7,753.4,41,3,1,12,15
1005,2014/6/15 13:00,149,152.1,74.4,1.6,174.9,33.2,0,30.7,753.4,41,3,1,13,15
1005,2014/6/15 14:00,135,147.5,49.7,1.3,236.1,35.5,0,31.6,752.1,47,4,3,14,15
1005,2014/6/15 15:00,133,140.7,43.2,1.3,244.1,29.4,0,31.6,752.1,47,4,3,15,15
1005,2014/6/15 16:00,159,140.7,40,1.4,237.9,19.9,0,31.6,752.1,47,4,3,16,15
1005,2014/6/15 17:00,159,140.7,44.9,1.5,235.2,19,0,31,751.5,52,1,4,17,15
1005,2014/6/15 18:00,146,140.7,42.1,1.5,234.9,19.2,0,31,751.5,52,1,4,18,15
1005,2014/6/15 19:00,126,140.7,51.5,1.3,193.3,15.2,0,31,751.5,52,1,4,19,15
1005,2014/6/15 20:00,83,140.7,57.3,1,156.3,10,0,22.6,753.1,81,2,14,20,15
1005,2014/6/15 21:00,60,140.7,25.9,0.9,174.7,2,0,22.6,753.1,81,2,14,21,15
1005,2014/6/15 22:00,63,140.7,39.2,1.1,126.7,2,0,22.6,753.1,81,2,14,22,15
1005,2014/6/15 23:00,71,140.7,47.4,1.2,97.3,2,0,23,752.9,86,2,23,23,15
1005,2014/6/16 0:00,74,140.7,46.1,1,83.6,2,0,23,752.9,86,2,23,0,16
1005,2014/6/16 1:00,86,140.7,43.5,1.1,67.6,2,0,23,752.9,86,2,23,1,16
1005,2014/6/16 2:00,93,140.7,49.8,1,56.9,2,0,23,753,80,2,2,2,16
1005,2014/6/16 3:00,98,140.7,57.8,1.1,30.8,2,0,23,753,80,2,2,3,16
1005,2014/6/16 4:00,96,140.7,51.1,0.9,30,2,0,23,753,80,2,2,4,16
1005,2014/6/16 5:00,86,140.7,47.9,1,29.5,2,0,21.8,752.9,82,2,23,5,16
1005,2014/6/16 6:00,158,140.7,45.1,1.1,39.5,2,0,21.8,752.9,82,2,23,6,16
1005,2014/6/16 7:00,183,140.7,30.8,1.1,47.5,2,0,21.8,752.9,82,2,23,7,16
1005,2014/6/16 8:00,178,140.7,36.2,1.1,42.9,2,0,23,752.6,76,1,2,8,16
1005,2014/6/16 9:00,177,140.7,49,1.1,32.3,2,0,23,752.6,76,1,2,9,16
1005,2014/6/16 10:00,199,140.7,63.1,1.2,45.3,2,0,23,752.6,76,1,2,10,16
1005,2014/6/16 11:00,227,140.7,33.9,1.1,79.9,3.2,0,26.8,752.8,62,3,13,11,16
1005,2014/6/16 12:00,196,140.7,39.1,1.1,112.8,3.8,0,26.8,752.8,62,3,13,12,16
1005,2014/6/16 13:00,178,140.7,36.5,1,146.2,3.5,0,26.8,752.8,62,3,13,13,16
1005,2014/6/16 14:00,186,140.7,35.8,1.1,156.3,2.7,0,29.8,750.8,50,2,23,14,16
1005,2014/6/16 15:00,171,140.7,30.3,1,172.7,2.9,0,29.8,750.8,50,2,23,15,16
1005,2014/6/16 16:00,127,140.7,28,0.9,166.9,4.2,0,29.8,750.8,50,2,23,16,16
1005,2014/6/16 17:00,120,140.7,27.3,0.9,183.8,3.2,0,29.5,749.8,52,3,3,17,16
1005,2014/6/16 18:00,119,140.7,33.3,1,190.8,3.1,0,29.5,749.8,52,3,3,18,16
1005,2014/6/16 19:00,116,140.7,34.3,1,185.1,3.7,0,29.5,749.8,52,3,3,19,16
1005,2014/6/16 20:00,121,140.7,33.2,1,171.7,3.1,0,27.8,750.7,58,1,23,20,16
1005,2014/6/16 21:00,120,140.7,34.7,1.1,155,2.7,0,27.8,750.7,58,1,23,21,16
1005,2014/6/16 22:00,134,140.7,38.5,1.2,130.8,2.3,0,27.8,750.7,58,1,23,22,16
1005,2014/6/16 23:00,131,140.7,51.2,1.1,104.1,2.4,0,26.3,751,65,3,3,23,16
1005,2014/6/17 0:00,148,140.7,34.7,1.2,116.8,2.1,0,26.3,751,65,3,3,0,17
1005,2014/6/17 1:00,182,140.7,28,1.2,122.7,2,0,26.3,751,65,3,3,1,17
1005,2014/6/17 2:00,211,140.7,25.8,1.2,118.9,2.7,0,24.7,751.6,71,3,3,2,17
1005,2014/6/17 3:00,226,140.7,22.3,1.2,102.8,6.1,0,24.7,751.6,71,3,3,3,17
1005,2014/6/17 4:00,210,140.7,18.1,1.3,100.2,4.4,0,24.7,751.6,71,3,3,4,17
1005,2014/6/17 5:00,180,140.7,17.7,1.1,77.7,3.8,0,18.8,752.2,93,4,13,5,17
1005,2014/6/17 6:00,21,140.7,17.7,0.6,105.1,2,0,18.8,752.2,93,4,13,6,17
1005,2014/6/17 7:00,17,140.7,15.8,0.6,96.9,2,0,18.8,752.2,93,4,13,7,17
1005,2014/6/17 8:00,24,140.7,22.5,0.7,85.8,2,0,19.9,752.2,91,1,24,8,17
1005,2014/6/17 9:00,22,140.7,33.7,0.7,72.4,2,0,19.9,752.2,91,1,24,9,17
1005,2014/6/17 10:00,27,140.7,36.5,0.8,67.3,2,0,19.9,752.2,91,1,24,10,17
1005,2014/6/17 11:00,44,140.7,44.1,0.9,63.2,2,0,23.7,752,72,1,2,11,17
1005,2014/6/17 12:00,60,140.7,36,1,80.3,2,0,23.7,752,72,1,2,12,17
1005,2014/6/17 13:00,114,140.7,31,1.2,91,2,0,23.7,752,72,1,2,13,17
1005,2014/6/17 14:00,151,140.7,26.2,1.2,109.7,2,0,27,751,65,2,13,14,17
1005,2014/6/17 15:00,148,140.7,24,1.1,126.5,2,0,27,751,65,2,13,15,17
1005,2014/6/17 16:00,152,140.7,24.9,1.1,143.7,2,0,27,751,65,2,13,16,17
1005,2014/6/17 17:00,152,140.7,32.7,1.1,137.9,2,0,24.9,751,57,6,2,17,17
1005,2014/6/17 18:00,90,140.7,39.3,0.8,108.7,2,0,24.9,751,57,6,2,18,17
1005,2014/6/17 19:00,17,140.7,45.5,0.6,78.6,2,0,24.9,751,57,6,2,19,17
1005,2014/6/17 20:00,19,140.7,34.5,0.7,78.3,2,0,21.3,751.6,82,1,24,20,17
1005,2014/6/17 21:00,32,140.7,46.1,0.8,67.2,2,0,21.3,751.6,82,1,24,21,17
1005,2014/6/17 22:00,37,140.7,83.2,1,30.5,2,0,21.3,751.6,82,1,24,22,17
1005,2014/6/17 23:00,47,140.7,91.9,1,8.3,2,0,19.8,752.8,91,1,14,23,17
1005,2014/6/18 0:00,51,140.7,71.7,0.9,14.5,2,0,19.8,752.8,91,1,14,0,18
1005,2014/6/18 1:00,39,140.7,62.5,0.8,12,2,0,19.8,752.8,91,1,14,1,18
1005,2014/6/18 2:00,42,140.7,52.1,0.8,14.5,2,0,19.1,752.5,93,1,14,2,18
1005,2014/6/18 3:00,51,140.7,53.2,0.8,12.7,2,0,19.1,752.5,93,1,14,3,18
1005,2014/6/18 4:00,55,140.7,57.9,0.8,5.1,2,0,19.1,752.5,93,1,14,4,18
1005,2014/6/18 5:00,37,140.7,51.4,0.7,9.3,2,0,19,752.9,92,1,14,5,18
1005,2014/6/18 6:00,33,140.7,47,0.7,10.7,2,0,19,752.9,92,1,14,6,18
1005,2014/6/18 7:00,39,140.7,46.2,0.8,4.7,2,0,19,752.9,92,1,14,7,18
1005,2014/6/18 8:00,40,140.7,47.6,0.8,7.3,2,0,22.1,753.3,78,2,14,8,18
1005,2014/6/18 9:00,43,140.7,46.9,0.8,17.2,2,0,22.1,753.3,78,2,14,9,18
1005,2014/6/18 10:00,56,140.7,40.1,0.8,48.5,2,0,22.1,753.3,78,2,14,10,18
1005,2014/6/18 11:00,57,140.7,35.2,0.8,82.6,2,0,27.9,752.4,42,2,14,11,18
1005,2014/6/18 12:00,66,140.7,32.4,0.8,98.3,2,0,27.9,752.4,42,2,14,12,18
1005,2014/6/18 13:00,73,140.7,32.1,0.8,123.6,3.3,0,27.9,752.4,42,2,14,13,18
1005,2014/6/18 14:00,74,140.7,29.6,0.8,150.3,3.8,0,29.2,751.3,44,3,23,14,18
1005,2014/6/18 15:00,83,140.7,29.9,0.8,157.7,2.6,0,29.2,751.3,44,3,23,15,18
1005,2014/6/18 16:00,76,140.7,31.5,0.8,153.8,2,0,29.2,751.3,44,3,23,16,18
1005,2014/6/18 17:00,58,140.7,29.9,0.7,152.7,2,0,29.2,750.4,51,4,23,17,18
1005,2014/6/18 18:00,63,140.7,27.4,0.7,147.2,2,0,29.2,750.4,51,4,23,18,18
1005,2014/6/18 19:00,57,140.7,24.9,0.7,133.6,2,0,29.2,750.4,51,4,23,19,18
1005,2014/6/18 20:00,80,140.7,35.9,0.9,130,2,0,25.7,751.5,68,2,23,20,18
1005,2014/6/18 21:00,91,140.7,39.5,1,106.4,2,0,25.7,751.5,68,2,23,21,18
1005,2014/6/18 22:00,94,140.7,42.9,1,92.3,2,0,25.7,751.5,68,2,23,22,18
1005,2014/6/18 23:00,104,140.7,42.6,1.1,79.5,2,0,23.9,751.9,79,2,23,23,18
1005,2014/6/19 0:00,117,140.7,29.4,1.1,92.5,2,0,23.9,751.9,79,2,23,0,19
1005,2014/6/19 1:00,129,140.7,37.5,1.1,62.1,2,0,23.9,751.9,79,2,23,1,19
1005,2014/6/19 2:00,129,140.7,49.8,1.2,29.9,2,0,21.8,752,89,1,23,2,19
1005,2014/6/19 3:00,134,140.7,76,1.3,4.9,2,0,21.8,752,89,1,23,3,19
1005,2014/6/19 4:00,131,140.7,70.5,1.3,2,2,0,21.8,752,89,1,23,4,19
1005,2014/6/19 5:00,105,140.7,60.1,1,13.4,2,0,20.1,752.2,93,1,14,5,19
1005,2014/6/19 6:00,92,140.7,60.1,1,2,2,0,20.1,752.2,93,1,14,6,19
1005,2014/6/19 7:00,88,140.7,72.9,1.1,2,2,0,20.1,752.2,93,1,14,7,19
1005,2014/6/19 8:00,78,140.7,80.6,1.1,4.1,2,0,24.6,753.5,73,3,1,8,19
1005,2014/6/19 9:00,76,140.7,80.9,0.9,19.6,2,0,24.6,753.5,73,3,1,9,19
1005,2014/6/19 10:00,126,140.7,69.2,1.1,59.7,2,0,24.6,753.5,73,3,1,10,19
1005,2014/6/19 11:00,128,140.7,65.4,1.1,85.2,2,0,25.3,753.5,71,3,14,11,19
1005,2014/6/19 12:00,189,140.7,59.8,1.3,87.3,2,0,25.3,753.5,71,3,14,12,19
1005,2014/6/19 13:00,225,140.7,49.1,1.3,86.6,10.9,0,25.3,753.5,71,3,14,13,19
1005,2014/6/19 14:00,217,140.7,38.4,1.7,152.7,3.6,0,26,753.4,66,3,1,14,19
1005,2014/6/19 15:00,242,140.7,42.9,2.1,163.1,2.8,0,26,753.4,66,3,1,15,19
1005,2014/6/19 16:00,206,140.7,37.3,2,149.7,2.1,0,26,753.4,66,3,1,16,19
1005,2014/6/19 17:00,154,140.7,34.7,1.5,125.9,2,0,25.1,753.5,64,3,13,17,19
1005,2014/6/19 18:00,114,140.7,32.6,1.1,123.5,2.7,0,25.1,753.5,64,3,13,18,19
1005,2014/6/19 19:00,91,140.7,37.6,1,108.5,3.5,0,25.1,753.5,64,3,13,19,19
1005,2014/6/19 20:00,76,140.7,41.8,1.1,98.7,4,0,23.7,753.9,71,2,13,20,19
1005,2014/6/19 21:00,69,140.7,45.7,1,88.5,5.2,0,23.7,753.9,71,2,13,21,19
1005,2014/6/19 22:00,76,140.7,48.3,1,72.4,5.6,0,23.7,753.9,71,2,13,22,19
1005,2014/6/19 23:00,89,140.7,44.1,1.1,59.8,5.1,0,21.7,754.5,82,2,13,23,19
1005,2014/6/20 0:00,68,140.7,24.4,0.9,78.7,3.8,0,21.7,754.5,82,2,13,0,20
1005,2014/6/20 1:00,31,140.7,11.6,0.6,95.1,2.6,0,21.7,754.5,82,2,13,1,20
1005,2014/6/20 2:00,31,140.7,14.7,0.6,75.5,2,0,18.8,755.2,88,1,14,2,20
1005,2014/6/20 3:00,18,140.7,16.9,0.5,66.6,2,0,18.8,755.2,88,1,14,3,20
1005,2014/6/20 4:00,28,140.7,24.9,0.6,59.9,2,0,18.8,755.2,88,1,14,4,20
1005,2014/6/20 5:00,28,140.7,20.3,0.7,58.3,2,0,18.5,755.1,94,2,14,5,20
1005,2014/6/20 6:00,38,140.7,22.3,0.7,44.6,2,0,18.5,755.1,94,2,14,6,20
1005,2014/6/20 7:00,45,140.7,36.8,0.9,29.1,2,0,18.5,755.1,94,2,14,7,20
1005,2014/6/20 8:00,43,140.7,35.9,1,33.8,2,0,19.5,756,89,3,14,8,20
1005,2014/6/20 9:00,51,140.7,36,0.9,33.9,2,0,19.5,756,89,3,14,9,20
1005,2014/6/20 10:00,47,140.7,41.7,1,32.8,2,0,19.5,756,89,3,14,10,20
1005,2014/6/20 11:00,48,140.7,32.9,0.9,45.8,2,0,23.7,755.7,60,3,14,11,20
1005,2014/6/20 12:00,38,140.7,31.5,0.8,64.7,2,0,23.7,755.7,60,3,14,12,20
1005,2014/6/20 13:00,30,140.7,25.2,0.7,93.7,2,0,23.7,755.7,60,3,14,13,20
1005,2014/6/20 14:00,26,140.7,20.5,0.6,109.2,2,0,26.6,754.4,50,2,1,14,20
1005,2014/6/20 15:00,37,140.7,20.5,0.6,115.5,2,0,26.6,754.4,50,2,1,15,20
1005,2014/6/20 16:00,25,140.7,20.5,0.5,115.5,2,0,26.6,754.4,50,2,1,16,20
1005,2014/6/20 17:00,28,140.7,20.5,0.6,115.5,2,0,27.7,754,46,1,23,17,20
1005,2014/6/20 18:00,15,140.7,20.5,0.5,154.8,2,0,27.7,754,46,1,23,18,20
1005,2014/6/20 19:00,24,140.7,20.5,0.5,147.3,2,0,27.7,754,46,1,23,19,20
1005,2014/6/20 20:00,19,140.7,20.5,0.5,127,2,0,23.6,755.3,65,3,13,20,20
1005,2014/6/20 21:00,55,140.7,20.5,1,106.9,2,0,23.6,755.3,65,3,13,21,20
1005,2014/6/20 22:00,64,140.7,20.5,1.3,94.5,2,0,23.6,755.3,65,3,13,22,20
1005,2014/6/20 23:00,74,140.7,20.5,1.4,77.1,2,0,21.6,756.7,77,2,13,23,20
1005,2014/6/21 0:00,83,140.7,20.5,1.4,66.9,2,0,21.6,756.7,77,2,13,0,21
1005,2014/6/21 1:00,79,140.7,20.5,1.3,68.8,2,0,21.6,756.7,77,2,13,1,21
1005,2014/6/21 2:00,57,140.7,20.5,1,74.1,2,0,20.8,756.6,80,1,23,2,21
1005,2014/6/21 3:00,59,140.7,20.5,1.2,55.7,2,0,20.8,756.6,80,1,23,3,21
1005,2014/6/21 4:00,55,140.7,20.5,0.9,46,2,0,20.8,756.6,80,1,23,4,21
1005,2014/6/21 5:00,53,140.7,20.5,0.8,29.3,2,0,20.4,756.7,84,1,13,5,21
1005,2014/6/21 6:00,58,140.7,20.5,0.7,32,2,0,20.4,756.7,84,1,13,6,21
1005,2014/6/21 7:00,51,140.7,20.5,0.8,53.2,2,0,20.4,756.7,84,1,13,7,21
1005,2014/6/21 8:00,46,140.7,20.5,0.9,48.2,2,0,21.7,757.3,76,2,13,8,21
1005,2014/6/21 9:00,53,140.7,20.5,0.8,55.2,2,0,21.7,757.3,76,2,13,9,21
1005,2014/6/21 10:00,53,140.7,20.5,0.9,54.9,2,0,21.7,757.3,76,2,13,10,21
1005,2014/6/21 11:00,74,140.7,20.5,1.2,53,2.1,0,24.3,757.1,59,1,24,11,21
1005,2014/6/21 12:00,73,140.7,20.5,1.4,64.2,3.6,0,24.3,757.1,59,1,24,12,21
1005,2014/6/21 13:00,76,140.7,24.5,1.4,88,5.5,0,24.3,757.1,59,1,24,13,21
1005,2014/6/21 14:00,70,140.7,22.8,1.2,109,5.6,0,26.7,755.5,55,2,13,14,21
1005,2014/6/21 15:00,59,140.7,18,1,113.9,2.5,0,26.7,755.5,55,2,13,15,21
1005,2014/6/21 16:00,62,140.7,18.8,0.9,119.4,2,0,26.7,755.5,55,2,13,16,21
1005,2014/6/21 17:00,64,140.7,19.1,0.8,128.7,2,0,26.5,755,51,2,23,17,21
1005,2014/6/21 18:00,65,140.7,21.5,0.9,128.6,2,0,26.5,755,51,2,23,18,21
1005,2014/6/21 19:00,69,140.7,22.2,0.9,127.7,2,0,26.5,755,51,2,23,19,21
1005,2014/6/21 20:00,66,140.7,30.9,0.9,112.3,2,0,18.6,756.4,83,3,4,20,21
1005,2014/6/21 21:00,18,140.7,24.6,0.5,93.1,2,0,18.6,756.4,83,3,4,21,21
1005,2014/6/21 22:00,13,140.7,29.8,0.6,76.7,2,0,18.6,756.4,83,3,4,22,21
1005,2014/6/21 23:00,16,140.7,47.5,0.6,46.5,2,0,19,756.7,87,1,14,23,21
1005,2014/6/22 0:00,12,140.7,33.5,0.5,52.4,2,0,19,756.7,87,1,14,0,22
1005,2014/6/22 1:00,11,140.7,27.8,0.5,48.3,2,0,19,756.7,87,1,14,1,22
1005,2014/6/22 2:00,23,140.7,42.5,0.5,27.5,2,0,18.1,756.8,92,0,0,2,22
1005,2014/6/22 3:00,26,140.7,51.9,0.6,9.8,2,0,18.1,756.8,92,0,0,3,22
