station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration,weather,temperature,pressure,humidity,wind_speed,wind_direction,time_num,date_num
1002,2014/8/21 13:00,132,205.2,15.6,0.4,154.4,11.9,8,29,1002,57,8.28,13,13,21
1002,2014/8/21 14:00,111,205.2,9,0.4,184,14.8,8,31,1002,54,9,23,14,21
1002,2014/8/21 15:00,124,205.2,13.9,0.5,221.4,14.5,8,32,1001,51,10.08,23,15,21
1002,2014/8/21 16:00,134,205.2,23.1,0.6,294.2,15,8,32,1001,50,12.6,23,16,21
1002,2014/8/21 17:00,168,205.2,34.7,0.7,360.3,14.4,8,32,1002,48,9.72,23,17,21
1002,2014/8/21 18:00,180,205.2,26.1,0.7,350.3,15.1,1,30,1001,56,8.28,23,18,21
1002,2014/8/21 19:00,167,205.2,19.4,0.6,272.9,16.2,1,29,1002,60,3.96,23,19,21
1002,2014/8/21 20:00,160,205.2,17.7,0.6,246.1,19,1,28,1004,63,5.4,14,20,21
1002,2014/8/21 21:00,162,205.2,20.1,2.8,214.1,19.6,1,26,1005,49,15.48,14,21,21
1002,2014/8/21 22:00,156,205.2,22.9,2.4,164.7,11.6,8,26,1005,51,20.88,1,22,21
1002,2014/8/21 23:00,26,205.2,9.2,0.1,129.2,2,8,25,1005,61,7.2,2,23,21
1002,2014/8/22 0:00,13,205.2,6.7,0.2,108.2,2,8,24,1004,63,3.6,24,0,22
1002,2014/8/22 1:00,17,205.2,9.3,1.3,67.4,2,8,24,1004,63,4.32,24,1,22
1002,2014/8/22 2:00,20,205.2,10.2,0.8,64.6,2,8,24,1004,66,4.32,1,2,22
1002,2014/8/22 3:00,27,205.2,12.1,1.3,45.2,2,8,22,1004,70,7.2,1,3,22
1002,2014/8/22 4:00,22,205.2,11.6,2.4,50.8,2,8,22,1004,71,6.12,14,4,22
1002,2014/8/22 5:00,24,205.2,21.7,2.2,38.4,2,8,21,1004,76,2.52,24,5,22
1002,2014/8/22 6:00,26,205.2,16.7,2.8,42.8,2,8,23,1005,73,3.6,14,6,22
1002,2014/8/22 7:00,20,205.2,13.6,1.8,59.2,2,8,24,1005,66,5.76,14,7,22
1002,2014/8/22 8:00,13,205.2,16.7,3,43.5,2,8,24,1005,65,6.84,14,8,22
1002,2014/8/22 9:00,18,205.2,29.1,1.2,21,2,8,25,1005,62,5.04,14,9,22
1002,2014/8/22 10:00,33,205.2,36.2,0.6,42.6,3.6,8,26,1005,59,3.24,4,10,22
1002,2014/8/22 11:00,25,205.2,20.3,0.4,78.8,2,8,26,1005,61,2.52,4,11,22
1002,2014/8/22 12:00,26,205.2,41.7,0.5,53.9,2,1,26,1004,58,3.96,3,12,22
1002,2014/8/22 13:00,31,205.2,40,0.5,69.3,2.1,1,27,1004,58,5.76,2,13,22
1002,2014/8/22 14:00,30,205.2,30.6,0.5,90.3,3,1,27,1003,59,2.16,14,14,22
1002,2014/8/22 15:00,42,205.2,40.1,0.6,86.4,3.8,1,27,1002,59,6.48,3,15,22
1002,2014/8/22 16:00,54,205.2,47.7,0.7,96.7,4.8,1,27,1002,61,6.48,3,16,22
1002,2014/8/22 17:00,49,205.2,35.6,0.6,115,5.3,1,27,1002,58,4.32,13,17,22
1002,2014/8/22 18:00,73,205.2,50.5,1,128.4,6.5,8,27,1002,62,7.56,23,18,22
1002,2014/8/22 19:00,84,205.2,49.7,0.8,143.1,6.1,8,26,1002,66,6.84,23,19,22
1002,2014/8/22 20:00,85,205.2,43.3,1.1,123.6,4.6,8,26,1002,68,4.32,23,20,22
1002,2014/8/22 21:00,81,205.2,35.2,1.3,108.4,3.7,8,25,1003,70,4.68,23,21,22
1002,2014/8/22 22:00,88,205.2,31.5,1.9,93.3,3.1,8,25,1003,70,3.24,23,22,22
1002,2014/8/22 23:00,84,205.2,25.1,2.8,109.3,4,8,24,1003,77,3.24,23,23,22
1002,2014/8/23 0:00,79,205.2,22.3,2.5,79,3.5,8,24,1002,76,3.24,3,0,23
1002,2014/8/23 1:00,90,205.2,30,3.6,63.9,2.8,8,24,1002,81,7.92,2,1,23
1002,2014/8/23 2:00,101,205.2,34.4,4.1,43.8,2.5,8,22,1002,90,3.24,23,2,23
1002,2014/8/23 3:00,103,205.2,33.7,3,34.4,2.7,8,22,1002,92,3.6,23,3,23
1002,2014/8/23 4:00,106,205.2,53.4,3,18,2.4,8,22,1002,92,2.52,1,4,23
1002,2014/8/23 5:00,103,205.2,52.4,1.9,20.8,2.8,8,21,1002,94,4.32,4,5,23
1002,2014/8/23 6:00,102,205.2,41.9,1,26.3,2.5,8,22,1002,94,4.32,14,6,23
1002,2014/8/23 7:00,79,205.2,23.6,0.5,57.1,3.6,8,23,1002,91,3.96,1,7,23
1002,2014/8/23 8:00,78,205.2,29.6,0.7,34.8,3,1,25,1003,81,5.76,14,8,23
1002,2014/8/23 9:00,81,205.2,31.5,0.6,58.3,5.4,1,26,1003,74,4.68,1,9,23
1002,2014/8/23 10:00,71,205.2,19,0.6,88.9,8.3,1,27,1003,63,5.4,1,10,23
1002,2014/8/23 11:00,86,205.2,16.8,0.7,125.5,9.3,1,28,1002,59,4.68,2,11,23
1002,2014/8/23 12:00,91,205.2,21.1,0.7,151.5,10,1,30,1001,51,3.96,13,12,23
1002,2014/8/23 13:00,87,205.2,24.4,0.7,186.7,8.8,1,31,1001,53,5.4,3,13,23
1002,2014/8/23 14:00,100,205.2,28.7,0.8,239.3,9,1,31,1000,49,8.28,3,14,23
1002,2014/8/23 15:00,119,205.2,30.6,0.9,288.2,9.3,1,31,999,50,9.36,23,15,23
1002,2014/8/23 16:00,116,205.2,30,0.8,299.4,8,1,30,999,55,14.4,3,16,23
1002,2014/8/23 17:00,105,205.2,23.2,0.7,275.4,8.6,1,30,999,60,7.56,23,17,23
1002,2014/8/23 18:00,84,205.2,18.6,0.7,227.8,11.4,2,29,1000,61,8.64,23,18,23
1002,2014/8/23 19:00,105,205.2,19.8,0.8,216.7,14.9,2,28,1000,64,4.68,3,19,23
1002,2014/8/23 20:00,117,205.2,18.9,0.9,204,17,2,28,1001,67,4.32,3,20,23
1002,2014/8/23 21:00,134,205.2,27.1,2.2,147.5,12.6,2,27,1001,71,5.04,3,21,23
1002,2014/8/23 22:00,130,205.2,27.1,2.7,124.6,8.2,2,27,1002,75,3.24,4,22,23
1002,2014/8/23 23:00,127,205.2,24.3,2.6,138.2,8.2,2,23,1002,75,11.88,24,23,23
1002,2014/8/24 0:00,39,205.2,13.9,0.3,124,2.3,2,22,1002,77,7.2,14,0,24
1002,2014/8/24 1:00,19,205.2,11.7,0.2,110.7,2,2,22,1002,79,9.72,4,1,24
1002,2014/8/24 2:00,18,205.2,8.6,0.9,72.6,2,2,23,1002,75,8.28,14,2,24
1002,2014/8/24 3:00,16,205.2,12.8,0.2,103.6,2,2,23,1002,78,5.04,1,3,24
1002,2014/8/24 4:00,26,205.2,10.1,0.3,96.7,2,2,22,1003,81,6.84,3,4,24
1002,2014/8/24 5:00,9,205.2,8.3,0.2,80.3,2.3,2,21,1003,86,2.88,23,5,24
1002,2014/8/24 6:00,4,205.2,10,0.2,76.8,6.7,2,21,1003,89,3.24,14,6,24
1002,2014/8/24 7:00,4,205.2,10.3,0.2,72.8,7.9,2,22,1004,88,0,2,7,24
1002,2014/8/24 8:00,7,205.2,14.2,0.3,69,16.8,2,25,1004,42,7.92,4,8,24
1002,2014/8/24 9:00,8,205.2,12.4,0.3,72.7,18.8,2,26,1004,37,10.08,4,9,24
1002,2014/8/24 10:00,13,205.2,13,0.3,73.7,16.4,2,27,1004,34,9.72,4,10,24
1002,2014/8/24 11:00,4,205.2,8.3,0.3,83.6,14,2,28,1003,31,14.04,4,11,24
1002,2014/8/24 12:00,5,205.2,5.4,0.2,92,5.6,1,30,1003,29,12.6,4,12,24
1002,2014/8/24 13:00,3,205.2,5.5,0.2,99.4,5.4,1,30,1003,29,12.6,4,13,24
1002,2014/8/24 14:00,10,205.2,6.5,0.2,107.8,6.6,1,30,1002,28,10.08,14,14,24
1002,2014/8/24 15:00,15,205.2,7.1,0.2,114,8.2,1,30,1002,27,12.96,4,15,24
1002,2014/8/24 16:00,5,205.2,7.3,0.2,118.9,6.8,1,31,1002,29,6.48,14,16,24
1002,2014/8/24 17:00,5,205.2,7,0.2,122.9,5.5,1,31,1002,31,8.64,1,17,24
1002,2014/8/24 18:00,9,205.2,6.9,0.2,125.2,5.8,1,29,1003,39,10.08,3,18,24
1002,2014/8/24 19:00,12,205.2,7.1,0.2,124,5,1,27,1003,44,5.04,3,19,24
1002,2014/8/24 20:00,12,205.2,17.8,0.8,91.1,3.6,1,26,1005,65,14.04,1,20,24
1002,2014/8/24 21:00,6,205.2,15.5,3.3,86.6,2.6,1,25,1005,66,9.36,13,21,24
1002,2014/8/24 22:00,15,205.2,32.5,0.6,94.3,4.3,1,24,1006,64,5.04,14,22,24
1002,2014/8/24 23:00,23,205.2,50.8,2.5,63,2.6,1,23,1007,67,5.4,14,23,24
1002,2014/8/25 0:00,27,205.2,32.6,0.8,83.6,2.3,1,23,1007,66,5.4,14,0,25
1002,2014/8/25 1:00,36,205.2,30.5,0.5,64.2,2.6,1,23,1007,65,3.96,14,1,25
1002,2014/8/25 2:00,31,205.2,26.3,1.2,52.3,2,1,21,1007,72,2.88,4,2,25
1002,2014/8/25 3:00,41,205.2,20.1,0.7,57.6,2,1,21,1007,78,2.16,13,3,25
1002,2014/8/25 4:00,29,205.2,16.1,1.4,52.4,2,1,20,1007,80,2.16,2,4,25
1002,2014/8/25 5:00,23,205.2,14.9,1,51.9,2,1,20,1007,82,1.08,24,5,25
1002,2014/8/25 6:00,25,205.2,27.8,0.4,35.1,2,1,20,1008,81,0.72,14,6,25
1002,2014/8/25 7:00,26,205.2,20.9,0.8,54.7,2.3,1,24,1008,49,7.2,4,7,25
1002,2014/8/25 8:00,15,205.2,12.1,1.1,47.9,2,1,26,1008,31,12.96,4,8,25
1002,2014/8/25 9:00,8,205.2,12.6,2,57.2,3.4,1,27,1009,30,9.36,4,9,25
1002,2014/8/25 10:00,18,205.2,18.8,0.4,65.6,7.9,1,28,1009,27,12.96,24,10,25
1002,2014/8/25 11:00,22,205.2,19,0.4,67.4,20.4,1,29,1008,28,6.48,4,11,25
1002,2014/8/25 12:00,5,205.2,10.1,0.2,92.6,9.5,0,29,1007,26,10.8,14,12,25
1002,2014/8/25 13:00,15,205.2,8.5,0.2,106,3.7,0,30,1007,24,6.12,24,13,25
1002,2014/8/25 14:00,13,205.2,7.8,0.2,112,3.2,0,31,1006,23,10.08,4,14,25
1002,2014/8/25 15:00,11,205.2,8.2,0.2,119.5,2.7,0,31,1005,21,5.4,1,15,25
1002,2014/8/25 16:00,9,205.2,7.5,0.2,122,3.4,0,31,1005,22,10.44,13,16,25
1002,2014/8/25 17:00,10,205.2,7.3,0.2,124.1,4.3,0,30,1006,26,12.24,3,17,25
1002,2014/8/25 18:00,3,205.2,7.9,0.2,126.3,5.9,0,29,1006,29,11.16,3,18,25
1002,2014/8/25 19:00,21,205.2,14.4,0.3,144.5,4.3,0,27,1007,35,6.12,3,19,25
1002,2014/8/25 20:00,11,205.2,19.8,0.4,155.4,3.8,0,26,1008,39,5.4,3,20,25
1002,2014/8/25 21:00,18,205.2,22.5,1.5,149.4,3.9,0,25,1008,42,5.04,3,21,25
1002,2014/8/25 22:00,19,205.2,25.2,3,126.2,3.2,0,24,1009,48,7.2,23,22,25
1002,2014/8/25 23:00,25,205.2,29.5,3.2,95.8,4,0,21,1009,60,4.32,23,23,25
1002,2014/8/26 0:00,26,205.2,30.5,2.4,77.3,3.4,0,21,1009,60,4.32,23,0,26
1002,2014/8/26 1:00,21,205.2,35.8,4.3,63.4,2.5,0,20,1009,64,7.56,23,1,26
1002,2014/8/26 2:00,24,205.2,32.8,1.2,71.7,3.1,0,20,1009,64,7.56,23,2,26
1002,2014/8/26 3:00,22,205.2,32.4,1.8,67.3,2.9,0,18,1010,74,3.6,1,3,26
1002,2014/8/26 4:00,23,205.2,35,2,49.1,2,0,18,1010,74,3.6,1,4,26
1002,2014/8/26 5:00,20,205.2,29.2,3,54,2,0,18,1010,74,3.6,1,5,26
1002,2014/8/26 6:00,22,205.2,28.1,3.1,51.7,2,0,27,1010,30,11.52,14,6,26
1002,2014/8/26 7:00,18,205.2,28.4,3.9,48.2,2,0,27,1010,30,11.52,14,7,26
1002,2014/8/26 8:00,19,205.2,32.5,2.7,46.4,2,0,27,1010,30,11.52,14,8,26
1002,2014/8/26 9:00,28,205.2,34.4,3.3,53.9,2.9,0,27,1010,30,11.52,14,9,26
1002,2014/8/26 10:00,27,205.2,56.8,0.5,49.9,6.1,0,30,1010,25,7.2,2,10,26
1002,2014/8/26 11:00,19,205.2,28.7,0.4,87.6,10,0,33,1009,19,9,2,11,26
1002,2014/8/26 12:00,15,205.2,25.1,0.3,93.7,19.3,0,33,1009,19,9,2,12,26
1002,2014/8/26 13:00,21,205.2,28.7,0.3,110.8,14.2,0,34,1008,16,6.48,14,13,26
1002,2014/8/26 14:00,20,22.5,30.6,0.3,131,10,0,34,1008,13,4.32,13,14,26
1002,2014/8/26 15:00,38,22.5,26.3,0.3,151.2,6.4,0,34,1008,16,3.96,13,15,26
1002,2014/8/26 16:00,8,22.5,15.4,0.2,140.3,3.4,0,34,1008,17,7.56,23,16,26
1002,2014/8/26 17:00,11,12.2,18,0.2,159.8,3.7,0,33,1008,18,8.64,23,17,26
1002,2014/8/26 18:00,34,41.9,21.3,0.2,186.2,2.7,0,30,1008,26,6.12,23,18,26
1002,2014/8/26 19:00,17,46.5,21.1,0.2,209.9,2.5,0,29,1008,29,6.48,23,19,26
1002,2014/8/26 20:00,27,45.2,23.2,0.7,182.5,2.7,0,26,1009,35,5.04,23,20,26
1002,2014/8/26 21:00,14,26.8,22.1,3.7,127.2,2,0,23,1009,48,0.72,23,21,26
1002,2014/8/26 22:00,18,24.1,20.6,4.2,114.9,2,0,23,1009,48,0.72,23,22,26
1002,2014/8/26 23:00,17,24.1,14.9,4,127,2.6,0,22,1009,58,2.16,23,23,26
1002,2014/8/27 0:00,6,14.5,15,6.1,119.2,2,0,22,1009,58,2.16,23,0,27
1002,2014/8/27 1:00,9,14.5,10.5,4.5,118.5,2,0,21,1009,64,0,4,1,27
1002,2014/8/27 2:00,12,14.5,24.4,3.9,88.6,2,0,21,1009,59,3.6,13,2,27
1002,2014/8/27 3:00,20,14.5,41,2.5,67.9,2,0,21,1009,59,3.6,13,3,27
1002,2014/8/27 4:00,17,14.5,21.4,3.3,90.8,2,0,20,1009,63,5.4,14,4,27
1002,2014/8/27 5:00,8,14.5,19.6,1.6,78,2,0,19,1009,69,4.32,14,5,27
1002,2014/8/27 6:00,28,14.5,33.1,4.6,59.3,2.1,0,21,1010,63,3.96,14,6,27
1002,2014/8/27 7:00,23,14.5,36.2,5,51.3,3,0,23,1010,50,5.76,14,7,27
1002,2014/8/27 8:00,21,14.5,34.8,4.6,61.1,3,1,26,1010,39,7.2,14,8,27
1002,2014/8/27 9:00,23,14.5,57.1,1.3,35.6,4.3,1,28,1010,35,6.12,24,9,27
1002,2014/8/27 10:00,33,14.5,76.1,0.7,29.7,5.3,1,31,1010,32,6.12,3,10,27
1002,2014/8/27 11:00,33,14.5,58.1,0.9,29.7,4.4,0,32,1009,30,9.36,3,11,27
1002,2014/8/27 12:00,32,14.5,46.2,0.4,136.5,5.2,0,32,1009,31,12.96,3,12,27
1002,2014/8/27 13:00,32,14.5,51.5,0.5,159.3,8.5,0,32,1009,31,12.96,3,13,27
1002,2014/8/27 14:00,54,14.5,25.3,0.5,197.9,12.7,0,33,1009,33,14.76,23,14,27
1002,2014/8/27 15:00,58,104.8,11.4,0.5,224.4,13.9,0,32,1008,30,18,23,15,27
1002,2014/8/27 16:00,68,106.8,8.9,0.5,233.4,20,0,32,1008,31,11.16,23,16,27
1002,2014/8/27 17:00,74,84.9,10,0.5,246.8,21.9,0,31,1008,36,9.72,3,17,27
1002,2014/8/27 18:00,62,78.2,12.3,0.4,233.5,22,1,29,1008,43,4.68,3,18,27
1002,2014/8/27 19:00,68,102.8,13.6,0.5,253.4,19.2,1,28,1009,46,4.32,23,19,27
1002,2014/8/27 20:00,64,113.2,18,0.5,230.3,17.8,1,28,1009,49,6.48,13,20,27
1002,2014/8/27 21:00,77,115.4,25.7,4.2,187.4,14.9,1,28,1009,49,5.04,13,21,27
1002,2014/8/27 22:00,71,108.3,22.6,5.7,164.7,11.3,1,27,1010,47,3.6,13,22,27
1002,2014/8/27 23:00,74,93.6,17.7,3,161.3,10.5,1,25,1010,57,6.12,23,23,27
1002,2014/8/28 0:00,77,107,18.4,1.4,140.7,8.9,1,25,1010,59,3.24,3,0,28
1002,2014/8/28 1:00,84,142.7,63.3,4.9,59.7,8.6,1,25,1010,60,2.88,3,1,28
1002,2014/8/28 2:00,101,156.6,61.1,3.3,59.2,9.1,1,25,1010,61,3.96,23,2,28
1002,2014/8/28 3:00,103,142,39.4,2.2,94.4,13,1,24,1010,64,4.68,3,3,28
1002,2014/8/28 4:00,77,142,8.5,0.5,175.6,13.6,1,24,1010,67,2.88,4,4,28
1002,2014/8/28 5:00,72,73.8,6.3,0.6,151.1,9.6,1,24,1010,61,8.28,14,5,28
1002,2014/8/28 6:00,76,79.9,27,1.9,99.4,7.1,1,24,1010,61,5.4,24,6,28
1002,2014/8/28 7:00,78,79.9,25.9,1.1,95.4,6.9,1,24,1011,61,6.12,14,7,28
1002,2014/8/28 8:00,82,79.9,20.3,0.6,110.8,6.7,1,25,1011,55,5.4,14,8,28
1002,2014/8/28 9:00,62,63.1,13.8,0.6,149.9,11.1,1,25,1012,57,7.2,14,9,28
1002,2014/8/28 10:00,59,63.1,12,0.5,157.9,14.1,1,25,1012,56,5.04,14,10,28
1002,2014/8/28 11:00,57,128.9,15.3,0.6,125.2,7.8,1,25,1011,54,5.4,4,11,28
1002,2014/8/28 12:00,66,75.2,30.2,0.7,91.4,7.1,2,27,1011,46,5.4,23,12,28
1002,2014/8/28 13:00,77,75.2,33.6,0.6,124.1,11.8,2,28,1011,46,6.12,23,13,28
1002,2014/8/28 14:00,75,75.2,31.3,0.6,144.6,15.5,2,27,1010,47,10.44,2,14,28
1002,2014/8/28 15:00,70,75.2,23.6,0.6,180.7,16.3,2,26,1010,53,8.28,4,15,28
1002,2014/8/28 16:00,88,75.2,17.6,0.5,182.6,14.3,2,26,1009,54,2.16,23,16,28
1002,2014/8/28 17:00,74,75.2,12.5,0.5,173.3,14.1,2,26,1009,55,5.4,2,17,28
1002,2014/8/28 18:00,57,75.2,15.6,0.4,165.3,12.2,4,26,1009,56,6.12,2,18,28
1002,2014/8/28 19:00,62,75.2,15.5,0.5,166.2,13.7,4,25,1010,56,7.2,2,19,28
1002,2014/8/28 20:00,61,75.2,20,0.6,136.5,9.4,4,22,1010,80,0.36,1,20,28
1002,2014/8/28 21:00,53,75.2,25.1,0.8,103.4,6.8,4,21,1011,87,15.48,1,21,28
1002,2014/8/28 22:00,55,75.2,29.9,0.9,92.3,6.7,4,20,1012,84,5.4,4,22,28
1002,2014/8/28 23:00,115,75.2,32.6,0.8,125.7,10.4,4,19,1011,88,10.8,14,23,28
1002,2014/8/29 0:00,73,75.2,17.8,0.8,151.9,8.3,4,19,1011,88,9,14,0,29
1002,2014/8/29 1:00,57,75.2,15.1,0.8,158.2,8.1,4,19,1013,88,6.84,23,1,29
1002,2014/8/29 2:00,66,75.2,13.5,0.8,149.1,7.4,4,19,1012,93,5.4,14,2,29
1002,2014/8/29 3:00,62,75.2,10.5,0.8,149,6.4,4,19,1011,94,2.16,4,3,29
1002,2014/8/29 4:00,64,75.2,8.1,0.7,126.7,4.6,4,18,1011,95,3.96,1,4,29
1002,2014/8/29 5:00,62,75.2,6.2,0.7,123.6,4.4,4,18,1012,95,3.24,14,5,29
1002,2014/8/29 6:00,67,75.2,9,0.9,109.5,4.4,4,19,1012,94,3.96,14,6,29
1002,2014/8/29 7:00,61,75.2,9.8,1,90.6,3.7,4,19,1012,90,5.4,14,7,29
1002,2014/8/29 8:00,62,75.2,10.5,0.8,100.8,4.6,1,21,1012,78,6.48,14,8,29
1002,2014/8/29 9:00,76,75.2,14.3,0.7,123.2,7.5,1,22,1012,75,6.12,1,9,29
1002,2014/8/29 10:00,77,75.2,16.7,0.8,125.4,9.7,0,23,1013,68,3.96,1,10,29
1002,2014/8/29 11:00,70,75.2,17,0.7,139.7,10.9,1,24,1012,60,2.52,14,11,29
1002,2014/8/29 12:00,70,75.2,15.2,0.7,155.1,10.9,1,25,1012,58,2.16,3,12,29
1002,2014/8/29 13:00,64,75.2,12.4,0.8,178.3,11.9,1,26,1011,57,2.52,3,13,29
1002,2014/8/29 14:00,63,75.2,12.9,0.7,185.3,10,1,26,1011,57,3.6,13,14,29
1002,2014/8/29 15:00,63,75.2,14.5,0.6,187.5,9.3,1,26,1011,58,5.76,13,15,29
1002,2014/8/29 16:00,59,75.2,19,0.6,184.9,8.7,1,26,1011,58,3.96,13,16,29
1002,2014/8/29 17:00,60,75.2,22.7,0.6,191.5,7.6,1,26,1011,57,5.4,3,17,29
1002,2014/8/29 18:00,64,75.2,24.9,0.6,195.6,12.1,1,25,1011,63,7.56,3,18,29
1002,2014/8/29 19:00,66,75.2,24.9,0.6,191.3,8.9,1,24,1011,67,5.04,3,19,29
1002,2014/8/29 20:00,54,75.2,20.3,0.5,161.5,7.4,1,24,1012,69,5.04,3,20,29
1002,2014/8/29 21:00,52,75.2,23.1,2.3,124.4,5.2,1,23,1012,71,5.4,3,21,29
1002,2014/8/29 22:00,47,75.2,18.2,1.6,128.7,4.8,1,23,1012,71,2.52,3,22,29
1002,2014/8/29 23:00,50,75.2,24.3,1.6,111.7,4.2,1,23,1012,74,4.32,3,23,29
1002,2014/8/30 0:00,54,75.2,26.1,1.8,102.5,4.7,1,23,1012,75,0.36,3,0,30
1002,2014/8/30 1:00,58,75.2,27.6,1.2,76.9,4.2,1,23,1012,76,0.72,13,1,30
1002,2014/8/30 2:00,61,75.2,23.8,1.1,82.2,4.7,1,23,1012,76,3.6,3,2,30
1002,2014/8/30 3:00,71,75.2,20.8,1.7,91.8,4.5,1,23,1012,80,2.88,4,3,30
1002,2014/8/30 4:00,87,75.2,23.1,1.5,85.1,4.7,1,22,1012,81,6.84,14,4,30
1002,2014/8/30 5:00,115,75.2,33.9,1,45.8,4.9,1,22,1012,81,1.44,14,5,30
1002,2014/8/30 6:00,124,75.2,42.8,1.5,34.9,5.3,1,22,1012,85,5.76,14,6,30
1002,2014/8/30 7:00,146,75.2,45.3,1.1,29.7,5.6,1,22,1012,85,7.2,1,7,30
1002,2014/8/30 8:00,151,75.2,48.4,1.1,24.2,5.7,2,22,1012,82,5.4,14,8,30
1002,2014/8/30 9:00,141,75.2,40.3,1.2,34.5,5.9,2,23,1012,82,6.48,14,9,30
1002,2014/8/30 10:00,129,75.2,36.8,1.2,40.9,6.2,2,24,1012,81,6.84,1,10,30
1002,2014/8/30 11:00,125,75.2,29.5,1.2,60,7.5,2,25,1011,74,3.6,3,11,30
1002,2014/8/30 12:00,141,75.2,34.2,1.3,56.6,8,2,26,1011,68,4.32,23,12,30
1002,2014/8/30 13:00,157,75.2,32.7,1.3,60.7,8.4,2,26,1010,67,8.64,3,13,30
1002,2014/8/30 14:00,168,75.2,40.3,1.4,52.3,8.8,2,27,1009,64,7.56,23,14,30
1002,2014/8/30 15:00,165,75.2,46.1,1.5,57.3,11.4,2,27,1009,61,7.56,3,15,30
1002,2014/8/30 16:00,179,75.2,44.8,1.5,70.6,10.4,2,27,1009,62,5.76,3,16,30
1002,2014/8/30 17:00,170,75.2,43.6,1.5,73.2,9.3,2,26,1009,65,6.12,13,17,30
1002,2014/8/30 18:00,163,75.2,44.1,1.5,69.7,9.9,5,26,1009,67,5.76,3,18,30
1002,2014/8/30 19:00,150,75.2,43.1,1.6,69.7,10.5,5,24,1009,79,1.44,1,19,30
1002,2014/8/30 20:00,155,75.2,45.8,1.6,57.2,8.4,5,23,1009,85,5.76,1,20,30
1002,2014/8/30 21:00,153,75.2,40.2,1.8,43.1,6.3,5,22,1010,86,7.56,14,21,30
1002,2014/8/30 22:00,163,75.2,35.5,2.1,49.7,6.6,5,22,1010,87,5.4,24,22,30
1002,2014/8/30 23:00,171,75.2,24.5,1.7,65.2,8,5,22,1010,86,5.4,4,23,30
1002,2014/8/31 0:00,177,75.2,22.8,1.8,50.6,5,5,21,1009,92,3.96,14,0,31
1002,2014/8/31 1:00,70,75.2,10,0.8,96.5,2.9,5,21,1009,92,4.68,24,1,31
1002,2014/8/31 2:00,33,75.2,5,0.6,102.1,2.1,5,21,1009,93,3.96,1,2,31
1002,2014/8/31 3:00,34,75.2,7.5,0.6,85.6,2,5,21,1009,93,3.6,24,3,31
1002,2014/8/31 4:00,39,75.2,8,0.5,52.1,2,5,21,1009,94,3.24,14,4,31
1002,2014/8/31 5:00,34,75.2,6.3,1.1,33.1,2,5,20,1009,88,2.52,4,5,31
1002,2014/8/31 6:00,22,75.2,10.5,0.8,46.1,2,5,20,1009,91,2.52,4,6,31
1002,2014/8/31 7:00,33,75.2,24.9,0.4,45.6,2,5,21,1009,92,5.76,14,7,31
1002,2014/8/31 8:00,33,75.2,21,0.7,25.9,2,2,21,1009,91,6.84,4,8,31
1002,2014/8/31 9:00,42,75.2,24.6,0.5,26.3,2,2,22,1010,84,8.64,14,9,31
1002,2014/8/31 10:00,32,75.2,12.3,0.4,84.3,2.9,2,23,1010,78,8.28,14,10,31
1002,2014/8/31 11:00,39,75.2,16.4,0.5,97.7,4.3,2,23,1010,74,9.36,1,11,31
1002,2014/8/31 12:00,51,75.2,14.5,0.7,111.5,4.4,2,25,1009,70,8.64,14,12,31
1002,2014/8/31 13:00,52,75.2,8.2,0.8,147.8,4.3,2,26,1009,59,7.92,13,13,31
1002,2014/8/31 14:00,59,75.2,10,0.7,166.7,4.3,2,26,1008,65,10.44,13,14,31
1002,2014/8/31 15:00,71,75.2,10.8,0.7,190.5,4.2,2,26,1008,59,8.28,13,15,31
1002,2014/8/31 16:00,74,75.2,16,0.8,193.5,4.8,2,25,1008,63,10.44,3,16,31
1002,2014/8/31 17:00,77,75.2,15.6,0.8,196.3,5.9,2,25,1008,65,9.72,13,17,31
1002,2014/8/31 18:00,97,75.2,20.2,0.9,175.2,5.8,2,23,1008,75,4.32,2,18,31
1002,2014/8/31 19:00,77,75.2,17.7,0.7,154.9,3.1,2,22,1009,86,5.4,14,19,31
1002,2014/8/31 20:00,81,75.2,20,1,137.6,2.7,2,21,1010,91,5.76,1,20,31
1002,2014/8/31 21:00,52,75.2,8.4,0.7,158,2,2,22,1010,93,4.32,14,21,31
1002,2014/8/31 22:00,51,75.2,8.2,0.6,127.6,2.2,2,22,1010,92,3.6,14,22,31
1002,2014/8/31 23:00,56,75.2,7.9,1,120.9,2.8,2,21,1010,93,6.48,14,23,31
1002,2014/9/1 0:00,63,75.2,9.9,1,85,2.6,2,21,1010,94,3.24,14,0,1
1002,2014/9/1 1:00,68,75.2,8.3,1,93.8,2.6,2,21,1010,94,3.6,4,1,1
1002,2014/9/1 2:00,71,75.2,7.7,1,77.5,2.3,2,21,1010,94,1.8,14,2,1
1002,2014/9/1 3:00,78,75.2,8.4,1.1,54.5,2,2,21,1010,94,2.88,14,3,1
1002,2014/9/1 4:00,78,75.2,7.7,1.2,54.7,2,2,21,1010,93,2.88,14,4,1
1002,2014/9/1 5:00,82,75.2,7.2,1.2,57.3,2,2,21,1010,92,3.96,14,5,1
1002,2014/9/1 6:00,90,75.2,15.5,1.1,40.7,2,2,21,1010,92,2.16,24,6,1
