,timestep,location,traffic,prev_1,prev_2,prev_3,prev_4,prev_5,prev_6,prev_7,prev_8,prev_9,prev_10
1505,41,29,0.459598319,0.331620738,0.363381597,0.362447454,0.360112097,0.418963101,0.418028958,0.44418496,0.449322746,0.484820177,0.500233536
1506,41,30,0.459131247,0.295656235,0.304530593,0.336291453,0.361513312,0.358243811,0.382064456,0.383932742,0.417561887,0.413358244,0.437178888
1507,41,31,0.428304531,0.26529659,0.306398879,0.309668379,0.358243811,0.349369454,0.369453526,0.375992527,0.362914526,0.416627744,0.431106959
1508,41,32,0.15646894,0.097150864,0.097150864,0.14058851,0.120971509,0.129845866,0.144325082,0.141989724,0.146660439,0.139187296,0.144325082
1509,41,33,0.295656235,0.188229799,0.200840729,0.224661373,0.248482018,0.248014946,0.257823447,0.237739374,0.26202709,0.262494162,0.286781878
1510,41,34,0.441849603,0.280709949,0.313404951,0.332554881,0.357309668,0.368986455,0.374124241,0.388136385,0.394675385,0.392807099,0.436711817
1511,41,35,0.472676319,0.322279309,0.372255955,0.352638954,0.356375525,0.426436245,0.441382532,0.437178888,0.460532461,0.468472676,0.466137319
1512,42,0,0.297524521,0.266697805,0.285380663,0.302662307,0.302662307,0.300794021,0.311536665,0.285380663,0.29705745,0.335824381,0.311536665
1513,42,1,0.420364316,0.32601588,0.36104624,0.356842597,0.379262027,0.391872957,0.394675385,0.392340028,0.3993461,0.370387669,0.359645026
1514,42,2,0.231667445,0.230733302,0.226529659,0.258290518,0.249883232,0.249416161,0.265763662,0.234469874,0.248482018,0.225595516,0.244745446
1515,42,3,0.311536665,0.248482018,0.237272303,0.279308734,0.305931808,0.304530593,0.27790752,0.304530593,0.310135451,0.298925736,0.285380663
1516,42,4,0.462867819,0.375525455,0.401214386,0.379262027,0.377393741,0.404483886,0.429705745,0.407286315,0.430172816,0.439981317,0.431574031
1517,42,5,0.417094816,0.351704811,0.348902382,0.35777674,0.353106025,0.401681457,0.381597384,0.378327884,0.444652032,0.41522653,0.416627744
1518,42,6,0.491359178,0.420364316,0.406352172,0.428304531,0.431106959,0.495562821,0.516581037,0.41522653,0.514712751,0.488556749,0.468005605
1519,42,7,0.358243811,0.243811303,0.247547875,0.291919664,0.271835591,0.311536665,0.301728164,0.31947688,0.328818309,0.325081738,0.328351238
1520,42,8,0.456328818,0.473143391,0.461466604,0.43437646,0.446520318,0.438580103,0.472209248,0.460532461,0.467538533,0.47921532,0.448388603
1521,42,9,0.588510042,0.575899113,0.574497898,0.529191966,0.551611397,0.56562354,0.56235404,0.55908454,0.572629612,0.589911256,0.577300327
1522,42,10,0.516581037,0.454460532,0.486221392,0.465670248,0.440448389,0.473143391,0.481083606,0.465670248,0.509107894,0.529191966,0.489023821
1523,42,11,0.423166745,0.468939748,0.459598319,0.370854741,0.418963101,0.403549743,0.405418029,0.418028958,0.435777674,0.447454461,0.414292387
1524,42,12,0.540868753,0.531994395,0.528257823,0.54647361,0.507706679,0.531527324,0.510042036,0.543671182,0.538533396,0.555347968,0.527323681
1525,42,13,0.516581037,0.453059318,0.493227464,0.471742177,0.436244745,0.487622606,0.508173751,0.458197104,0.516581037,0.557683326,0.494628678
1526,42,14,0.670247548,0.602522186,0.631480617,0.6006539,0.579168613,0.612797758,0.663241476,0.629612331,0.687529192,0.685193835,0.668379262
1527,42,15,0.276039234,0.22699673,0.23960766,0.253619804,0.275105091,0.258290518,0.304530593,0.299392807,0.325548809,0.304530593,0.312937879
1528,42,16,0.290518449,0.384399813,0.372723027,0.339093881,0.318075666,0.319009809,0.29705745,0.26529659,0.283045306,0.272769734,0.275572163
1529,42,17,0.311536665,0.395609528,0.392340028,0.347968239,0.32601588,0.318542737,0.314339094,0.308734236,0.310135451,0.323680523,0.313404951
1530,42,18,0.264829519,0.404483886,0.383932742,0.360579169,0.308734236,0.28117702,0.27790752,0.294255021,0.28444652,0.252218589,0.251284447
1531,42,19,0.315740308,0.521718823,0.527323681,0.427837459,0.506305465,0.356375525,0.315273237,0.383932742,0.36104624,0.355908454,0.32274638
1532,42,20,0.354974311,0.537132181,0.529191966,0.431574031,0.488089678,0.376459598,0.371788884,0.389537599,0.384866885,0.375992527,0.320411023
1533,42,21,0.474544605,0.687529192,0.660906119,0.586641756,0.531060252,0.550210182,0.478748248,0.499766464,0.537599253,0.463801962,0.494628678
1534,42,22,0.208313872,0.148995796,0.156936011,0.177487156,0.171882298,0.18542737,0.184960299,0.194301728,0.1947688,0.199906586,0.205978515
1535,42,23,0.1980383,0.151798225,0.16627744,0.165810369,0.170481084,0.205044372,0.177487156,0.191966371,0.174217655,0.189631014,0.205044372
1536,42,24,0.097150864,0.064922933,0.066791219,0.063521719,0.066791219,0.08313872,0.080336291,0.087342363,0.079402149,0.089210649,0.094348435
1537,42,25,0.602522186,0.438580103,0.478281177,0.482951892,0.491359178,0.515179823,0.506772536,0.579635684,0.571695469,0.584306399,0.560485754
1538,42,26,0.324147595,0.235404017,0.256889304,0.268566091,0.266697805,0.278841663,0.323680523,0.278374591,0.288650163,0.294722092,0.299392807
1539,42,27,0.21718823,0.160672583,0.149462868,0.18542737,0.191499299,0.191499299,0.209248015,0.191966371,0.209715086,0.218589444,0.225595516
1540,42,28,0.203176086,0.131714152,0.154600654,0.171882298,0.16300794,0.179355441,0.178421298,0.204110229,0.194301728,0.210649229,0.202241943
1541,42,29,0.478281177,0.363381597,0.362447454,0.360112097,0.418963101,0.418028958,0.44418496,0.449322746,0.484820177,0.500233536,0.476412891
1542,42,30,0.432508174,0.304530593,0.336291453,0.361513312,0.358243811,0.382064456,0.383932742,0.417561887,0.413358244,0.437178888,0.43764596
1543,42,31,0.426903316,0.306398879,0.309668379,0.358243811,0.349369454,0.369453526,0.375992527,0.362914526,0.416627744,0.431106959,0.422232602
1544,42,32,0.149929939,0.097150864,0.14058851,0.120971509,0.129845866,0.144325082,0.141989724,0.146660439,0.139187296,0.144325082,0.14385801
1545,42,33,0.296590378,0.200840729,0.224661373,0.248482018,0.248014946,0.257823447,0.237739374,0.26202709,0.262494162,0.286781878,0.301261093
1546,42,34,0.453993461,0.313404951,0.332554881,0.357309668,0.368986455,0.374124241,0.388136385,0.394675385,0.392807099,0.436711817,0.436711817
1547,42,35,0.471742177,0.372255955,0.352638954,0.356375525,0.426436245,0.441382532,0.437178888,0.460532461,0.468472676,0.466137319,0.483418963
1548,43,0,0.297524521,0.285380663,0.302662307,0.302662307,0.300794021,0.311536665,0.285380663,0.29705745,0.335824381,0.311536665,0.321812237
1549,43,1,0.417094816,0.36104624,0.356842597,0.379262027,0.391872957,0.394675385,0.392340028,0.3993461,0.370387669,0.359645026,0.407286315
1550,43,2,0.267164876,0.226529659,0.258290518,0.249883232,0.249416161,0.265763662,0.234469874,0.248482018,0.225595516,0.244745446,0.25548809
1551,43,3,0.323680523,0.237272303,0.279308734,0.305931808,0.304530593,0.27790752,0.304530593,0.310135451,0.298925736,0.285380663,0.308267165
1552,43,4,0.458197104,0.401214386,0.379262027,0.377393741,0.404483886,0.429705745,0.407286315,0.430172816,0.439981317,0.431574031,0.461933676
1553,43,5,0.440448389,0.348902382,0.35777674,0.353106025,0.401681457,0.381597384,0.378327884,0.444652032,0.41522653,0.416627744,0.408687529
1554,43,6,0.527323681,0.406352172,0.428304531,0.431106959,0.495562821,0.516581037,0.41522653,0.514712751,0.488556749,0.468005605,0.52078468
1555,43,7,0.346099953,0.247547875,0.291919664,0.271835591,0.311536665,0.301728164,0.31947688,0.328818309,0.325081738,0.328351238,0.340028024
1556,43,8,0.48248482,0.461466604,0.43437646,0.446520318,0.438580103,0.472209248,0.460532461,0.467538533,0.47921532,0.448388603,0.452592247
1557,43,9,0.57496497,0.574497898,0.529191966,0.551611397,0.56562354,0.56235404,0.55908454,0.572629612,0.589911256,0.577300327,0.552545539
1558,43,10,0.488089678,0.486221392,0.465670248,0.440448389,0.473143391,0.481083606,0.465670248,0.509107894,0.529191966,0.489023821,0.465670248
1559,43,11,0.425502102,0.459598319,0.370854741,0.418963101,0.403549743,0.405418029,0.418028958,0.435777674,0.447454461,0.414292387,0.412891172
1560,43,12,0.531994395,0.528257823,0.54647361,0.507706679,0.531527324,0.510042036,0.543671182,0.538533396,0.555347968,0.527323681,0.527323681
1561,43,13,0.499299393,0.493227464,0.471742177,0.436244745,0.487622606,0.508173751,0.458197104,0.516581037,0.557683326,0.494628678,0.490892106
1562,43,14,0.687996263,0.631480617,0.6006539,0.579168613,0.612797758,0.663241476,0.629612331,0.687529192,0.685193835,0.668379262,0.648762261
1563,43,15,0.29378795,0.23960766,0.253619804,0.275105091,0.258290518,0.304530593,0.299392807,0.325548809,0.304530593,0.312937879,0.301728164
1564,43,16,0.287248949,0.372723027,0.339093881,0.318075666,0.319009809,0.29705745,0.26529659,0.283045306,0.272769734,0.275572163,0.277440448
1565,43,17,0.304530593,0.392340028,0.347968239,0.32601588,0.318542737,0.314339094,0.308734236,0.310135451,0.323680523,0.313404951,0.317608594
1566,43,18,0.280709949,0.383932742,0.360579169,0.308734236,0.28117702,0.27790752,0.294255021,0.28444652,0.252218589,0.251284447,0.248482018
1567,43,19,0.367585241,0.527323681,0.427837459,0.506305465,0.356375525,0.315273237,0.383932742,0.36104624,0.355908454,0.32274638,0.3993461
1568,43,20,0.352638954,0.529191966,0.431574031,0.488089678,0.376459598,0.371788884,0.389537599,0.384866885,0.375992527,0.320411023,0.376459598
1569,43,21,0.379262027,0.660906119,0.586641756,0.531060252,0.550210182,0.478748248,0.499766464,0.537599253,0.463801962,0.494628678,0.403082672
1570,43,22,0.214852872,0.156936011,0.177487156,0.171882298,0.18542737,0.184960299,0.194301728,0.1947688,0.199906586,0.205978515,0.197571228
1571,43,23,0.216721158,0.16627744,0.165810369,0.170481084,0.205044372,0.177487156,0.191966371,0.174217655,0.189631014,0.205044372,0.195702943
1572,43,24,0.10228865,0.066791219,0.063521719,0.066791219,0.08313872,0.080336291,0.087342363,0.079402149,0.089210649,0.094348435,0.091546007
1573,43,25,0.587575899,0.478281177,0.482951892,0.491359178,0.515179823,0.506772536,0.579635684,0.571695469,0.584306399,0.560485754,0.580102756
1574,43,26,0.334423167,0.256889304,0.268566091,0.266697805,0.278841663,0.323680523,0.278374591,0.288650163,0.294722092,0.299392807,0.32601588
1575,43,27,0.211116301,0.149462868,0.18542737,0.191499299,0.191499299,0.209248015,0.191966371,0.209715086,0.218589444,0.225595516,0.215319944
1576,43,28,0.207846801,0.154600654,0.171882298,0.16300794,0.179355441,0.178421298,0.204110229,0.194301728,0.210649229,0.202241943,0.209715086
1577,43,29,0.493227464,0.362447454,0.360112097,0.418963101,0.418028958,0.44418496,0.449322746,0.484820177,0.500233536,0.476412891,0.459598319
1578,43,30,0.452592247,0.336291453,0.361513312,0.358243811,0.382064456,0.383932742,0.417561887,0.413358244,0.437178888,0.43764596,0.459131247
1579,43,31,0.425969173,0.309668379,0.358243811,0.349369454,0.369453526,0.375992527,0.362914526,0.416627744,0.431106959,0.422232602,0.428304531
1580,43,32,0.142456796,0.14058851,0.120971509,0.129845866,0.144325082,0.141989724,0.146660439,0.139187296,0.144325082,0.14385801,0.15646894
1581,43,33,0.297524521,0.224661373,0.248482018,0.248014946,0.257823447,0.237739374,0.26202709,0.262494162,0.286781878,0.301261093,0.295656235
1582,43,34,0.448388603,0.332554881,0.357309668,0.368986455,0.374124241,0.388136385,0.394675385,0.392807099,0.436711817,0.436711817,0.441849603
1583,43,35,0.509574965,0.352638954,0.356375525,0.426436245,0.441382532,0.437178888,0.460532461,0.468472676,0.466137319,0.483418963,0.472676319
1584,44,0,0.321345166,0.302662307,0.302662307,0.300794021,0.311536665,0.285380663,0.29705745,0.335824381,0.311536665,0.321812237,0.297524521
1585,44,1,0.4058851,0.356842597,0.379262027,0.391872957,0.394675385,0.392340028,0.3993461,0.370387669,0.359645026,0.407286315,0.420364316
1586,44,2,0.234002802,0.258290518,0.249883232,0.249416161,0.265763662,0.234469874,0.248482018,0.225595516,0.244745446,0.25548809,0.231667445
1587,44,3,0.314339094,0.279308734,0.305931808,0.304530593,0.27790752,0.304530593,0.310135451,0.298925736,0.285380663,0.308267165,0.311536665
1588,44,4,0.464736105,0.379262027,0.377393741,0.404483886,0.429705745,0.407286315,0.430172816,0.439981317,0.431574031,0.461933676,0.462867819
1589,44,5,0.43437646,0.35777674,0.353106025,0.401681457,0.381597384,0.378327884,0.444652032,0.41522653,0.416627744,0.408687529,0.417094816
1590,44,6,0.519850537,0.428304531,0.431106959,0.495562821,0.516581037,0.41522653,0.514712751,0.488556749,0.468005605,0.52078468,0.491359178
1591,44,7,0.358710883,0.291919664,0.271835591,0.311536665,0.301728164,0.31947688,0.328818309,0.325081738,0.328351238,0.340028024,0.358243811
1592,44,8,0.460999533,0.43437646,0.446520318,0.438580103,0.472209248,0.460532461,0.467538533,0.47921532,0.448388603,0.452592247,0.456328818
1593,44,9,0.613731901,0.529191966,0.551611397,0.56562354,0.56235404,0.55908454,0.572629612,0.589911256,0.577300327,0.552545539,0.588510042
1594,44,10,0.518449323,0.465670248,0.440448389,0.473143391,0.481083606,0.465670248,0.509107894,0.529191966,0.489023821,0.465670248,0.516581037
1595,44,11,0.416627744,0.370854741,0.418963101,0.403549743,0.405418029,0.418028958,0.435777674,0.447454461,0.414292387,0.412891172,0.423166745
1596,44,12,0.562821112,0.54647361,0.507706679,0.531527324,0.510042036,0.543671182,0.538533396,0.555347968,0.527323681,0.527323681,0.540868753
1597,44,13,0.518449323,0.471742177,0.436244745,0.487622606,0.508173751,0.458197104,0.516581037,0.557683326,0.494628678,0.490892106,0.516581037
1598,44,14,0.63895376,0.6006539,0.579168613,0.612797758,0.663241476,0.629612331,0.687529192,0.685193835,0.668379262,0.648762261,0.670247548
1599,44,15,0.294255021,0.253619804,0.275105091,0.258290518,0.304530593,0.299392807,0.325548809,0.304530593,0.312937879,0.301728164,0.276039234
1600,44,16,0.283979449,0.339093881,0.318075666,0.319009809,0.29705745,0.26529659,0.283045306,0.272769734,0.275572163,0.277440448,0.290518449
1601,44,17,0.31620738,0.347968239,0.32601588,0.318542737,0.314339094,0.308734236,0.310135451,0.323680523,0.313404951,0.317608594,0.311536665
1602,44,18,0.285380663,0.360579169,0.308734236,0.28117702,0.27790752,0.294255021,0.28444652,0.252218589,0.251284447,0.248482018,0.264829519
1603,44,19,0.345632882,0.427837459,0.506305465,0.356375525,0.315273237,0.383932742,0.36104624,0.355908454,0.32274638,0.3993461,0.315740308
1604,44,20,0.367585241,0.431574031,0.488089678,0.376459598,0.371788884,0.389537599,0.384866885,0.375992527,0.320411023,0.376459598,0.354974311
1605,44,21,0.420831387,0.586641756,0.531060252,0.550210182,0.478748248,0.499766464,0.537599253,0.463801962,0.494628678,0.403082672,0.474544605
1606,44,22,0.203643157,0.177487156,0.171882298,0.18542737,0.184960299,0.194301728,0.1947688,0.199906586,0.205978515,0.197571228,0.208313872
1607,44,23,0.214385801,0.165810369,0.170481084,0.205044372,0.177487156,0.191966371,0.174217655,0.189631014,0.205044372,0.195702943,0.1980383
1608,44,24,0.094348435,0.063521719,0.066791219,0.08313872,0.080336291,0.087342363,0.079402149,0.089210649,0.094348435,0.091546007,0.097150864
1609,44,25,0.544138253,0.482951892,0.491359178,0.515179823,0.506772536,0.579635684,0.571695469,0.584306399,0.560485754,0.580102756,0.602522186
1610,44,26,0.316674451,0.268566091,0.266697805,0.278841663,0.323680523,0.278374591,0.288650163,0.294722092,0.299392807,0.32601588,0.324147595
1611,44,27,0.227463802,0.18542737,0.191499299,0.191499299,0.209248015,0.191966371,0.209715086,0.218589444,0.225595516,0.215319944,0.21718823
1612,44,28,0.215319944,0.171882298,0.16300794,0.179355441,0.178421298,0.204110229,0.194301728,0.210649229,0.202241943,0.209715086,0.203176086
1613,44,29,0.491826249,0.360112097,0.418963101,0.418028958,0.44418496,0.449322746,0.484820177,0.500233536,0.476412891,0.459598319,0.478281177
1614,44,30,0.491826249,0.361513312,0.358243811,0.382064456,0.383932742,0.417561887,0.413358244,0.437178888,0.43764596,0.459131247,0.432508174
1615,44,31,0.494161607,0.358243811,0.349369454,0.369453526,0.375992527,0.362914526,0.416627744,0.431106959,0.422232602,0.428304531,0.426903316
1616,44,32,0.140121439,0.120971509,0.129845866,0.144325082,0.141989724,0.146660439,0.139187296,0.144325082,0.14385801,0.15646894,0.149929939
1617,44,33,0.333021952,0.248482018,0.248014946,0.257823447,0.237739374,0.26202709,0.262494162,0.286781878,0.301261093,0.295656235,0.296590378
1618,44,34,0.50490425,0.357309668,0.368986455,0.374124241,0.388136385,0.394675385,0.392807099,0.436711817,0.436711817,0.441849603,0.453993461
1619,44,35,0.508173751,0.356375525,0.426436245,0.441382532,0.437178888,0.460532461,0.468472676,0.466137319,0.483418963,0.472676319,0.471742177
1620,45,0,0.350770668,0.302662307,0.300794021,0.311536665,0.285380663,0.29705745,0.335824381,0.311536665,0.321812237,0.297524521,0.297524521
1621,45,1,0.394675385,0.379262027,0.391872957,0.394675385,0.392340028,0.3993461,0.370387669,0.359645026,0.407286315,0.420364316,0.417094816
1622,45,2,0.255955161,0.249883232,0.249416161,0.265763662,0.234469874,0.248482018,0.225595516,0.244745446,0.25548809,0.231667445,0.267164876
1623,45,3,0.308267165,0.305931808,0.304530593,0.27790752,0.304530593,0.310135451,0.298925736,0.285380663,0.308267165,0.311536665,0.323680523
1624,45,4,0.430172816,0.377393741,0.404483886,0.429705745,0.407286315,0.430172816,0.439981317,0.431574031,0.461933676,0.462867819,0.458197104
1625,45,5,0.42176553,0.353106025,0.401681457,0.381597384,0.378327884,0.444652032,0.41522653,0.416627744,0.408687529,0.417094816,0.440448389
1626,45,6,0.511910322,0.431106959,0.495562821,0.516581037,0.41522653,0.514712751,0.488556749,0.468005605,0.52078468,0.491359178,0.527323681
1627,45,7,0.330686595,0.271835591,0.311536665,0.301728164,0.31947688,0.328818309,0.325081738,0.328351238,0.340028024,0.358243811,0.346099953
1628,45,8,0.473610462,0.446520318,0.438580103,0.472209248,0.460532461,0.467538533,0.47921532,0.448388603,0.452592247,0.456328818,0.48248482
1629,45,9,0.550210182,0.551611397,0.56562354,0.56235404,0.55908454,0.572629612,0.589911256,0.577300327,0.552545539,0.588510042,0.57496497
1630,45,10,0.49836525,0.440448389,0.473143391,0.481083606,0.465670248,0.509107894,0.529191966,0.489023821,0.465670248,0.516581037,0.488089678
1631,45,11,0.423633816,0.418963101,0.403549743,0.405418029,0.418028958,0.435777674,0.447454461,0.414292387,0.412891172,0.423166745,0.425502102
1632,45,12,0.519383466,0.507706679,0.531527324,0.510042036,0.543671182,0.538533396,0.555347968,0.527323681,0.527323681,0.540868753,0.531994395
1633,45,13,0.485287249,0.436244745,0.487622606,0.508173751,0.458197104,0.516581037,0.557683326,0.494628678,0.490892106,0.516581037,0.499299393
1634,45,14,0.621205044,0.579168613,0.612797758,0.663241476,0.629612331,0.687529192,0.685193835,0.668379262,0.648762261,0.670247548,0.687996263
1635,45,15,0.269500234,0.275105091,0.258290518,0.304530593,0.299392807,0.325548809,0.304530593,0.312937879,0.301728164,0.276039234,0.29378795
1636,45,16,0.280242877,0.318075666,0.319009809,0.29705745,0.26529659,0.283045306,0.272769734,0.275572163,0.277440448,0.290518449,0.287248949
1637,45,17,0.326950023,0.32601588,0.318542737,0.314339094,0.308734236,0.310135451,0.323680523,0.313404951,0.317608594,0.311536665,0.304530593
1638,45,18,0.267631948,0.308734236,0.28117702,0.27790752,0.294255021,0.28444652,0.252218589,0.251284447,0.248482018,0.264829519,0.280709949
1639,45,19,0.360579169,0.506305465,0.356375525,0.315273237,0.383932742,0.36104624,0.355908454,0.32274638,0.3993461,0.315740308,0.367585241
1640,45,20,0.378327884,0.488089678,0.376459598,0.371788884,0.389537599,0.384866885,0.375992527,0.320411023,0.376459598,0.354974311,0.352638954
1641,45,21,0.424100887,0.531060252,0.550210182,0.478748248,0.499766464,0.537599253,0.463801962,0.494628678,0.403082672,0.474544605,0.379262027
1642,45,22,0.203176086,0.171882298,0.18542737,0.184960299,0.194301728,0.1947688,0.199906586,0.205978515,0.197571228,0.208313872,0.214852872
1643,45,23,0.215319944,0.170481084,0.205044372,0.177487156,0.191966371,0.174217655,0.189631014,0.205044372,0.195702943,0.1980383,0.216721158
1644,45,24,0.091078935,0.066791219,0.08313872,0.080336291,0.087342363,0.079402149,0.089210649,0.094348435,0.091546007,0.097150864,0.10228865
1645,45,25,0.593180757,0.491359178,0.515179823,0.506772536,0.579635684,0.571695469,0.584306399,0.560485754,0.580102756,0.602522186,0.587575899
1646,45,26,0.307800093,0.266697805,0.278841663,0.323680523,0.278374591,0.288650163,0.294722092,0.299392807,0.32601588,0.324147595,0.334423167
1647,45,27,0.223260159,0.191499299,0.191499299,0.209248015,0.191966371,0.209715086,0.218589444,0.225595516,0.215319944,0.21718823,0.211116301
1648,45,28,0.199439514,0.16300794,0.179355441,0.178421298,0.204110229,0.194301728,0.210649229,0.202241943,0.209715086,0.203176086,0.207846801
1649,45,29,0.477814106,0.418963101,0.418028958,0.44418496,0.449322746,0.484820177,0.500233536,0.476412891,0.459598319,0.478281177,0.493227464
1650,45,30,0.486221392,0.358243811,0.382064456,0.383932742,0.417561887,0.413358244,0.437178888,0.43764596,0.459131247,0.432508174,0.452592247
1651,45,31,0.480616534,0.349369454,0.369453526,0.375992527,0.362914526,0.416627744,0.431106959,0.422232602,0.428304531,0.426903316,0.425969173
1652,45,32,0.155534797,0.129845866,0.144325082,0.141989724,0.146660439,0.139187296,0.144325082,0.14385801,0.15646894,0.149929939,0.142456796
1653,45,33,0.33862681,0.248014946,0.257823447,0.237739374,0.26202709,0.262494162,0.286781878,0.301261093,0.295656235,0.296590378,0.297524521
1654,45,34,0.472676319,0.368986455,0.374124241,0.388136385,0.394675385,0.392807099,0.436711817,0.436711817,0.441849603,0.453993461,0.448388603
1655,45,35,0.477814106,0.426436245,0.441382532,0.437178888,0.460532461,0.468472676,0.466137319,0.483418963,0.472676319,0.471742177,0.509574965
1656,46,0,0.332087809,0.300794021,0.311536665,0.285380663,0.29705745,0.335824381,0.311536665,0.321812237,0.297524521,0.297524521,0.321345166
1657,46,1,0.3960766,0.391872957,0.394675385,0.392340028,0.3993461,0.370387669,0.359645026,0.407286315,0.420364316,0.417094816,0.4058851
1658,46,2,0.247080803,0.249416161,0.265763662,0.234469874,0.248482018,0.225595516,0.244745446,0.25548809,0.231667445,0.267164876,0.234002802
1659,46,3,0.313404951,0.304530593,0.27790752,0.304530593,0.310135451,0.298925736,0.285380663,0.308267165,0.311536665,0.323680523,0.314339094
1660,46,4,0.503503036,0.404483886,0.429705745,0.407286315,0.430172816,0.439981317,0.431574031,0.461933676,0.462867819,0.458197104,0.464736105
1661,46,5,0.448855675,0.401681457,0.381597384,0.378327884,0.444652032,0.41522653,0.416627744,0.408687529,0.417094816,0.440448389,0.43437646
1662,46,6,0.552545539,0.495562821,0.516581037,0.41522653,0.514712751,0.488556749,0.468005605,0.52078468,0.491359178,0.527323681,0.519850537
1663,46,7,0.333021952,0.311536665,0.301728164,0.31947688,0.328818309,0.325081738,0.328351238,0.340028024,0.358243811,0.346099953,0.358710883
1664,46,8,0.470340962,0.438580103,0.472209248,0.460532461,0.467538533,0.47921532,0.448388603,0.452592247,0.456328818,0.48248482,0.460999533
1665,46,9,0.609995329,0.56562354,0.56235404,0.55908454,0.572629612,0.589911256,0.577300327,0.552545539,0.588510042,0.57496497,0.613731901
1666,46,10,0.48575432,0.473143391,0.481083606,0.465670248,0.509107894,0.529191966,0.489023821,0.465670248,0.516581037,0.488089678,0.518449323
1667,46,11,0.366651098,0.403549743,0.405418029,0.418028958,0.435777674,0.447454461,0.414292387,0.412891172,0.423166745,0.425502102,0.416627744
1668,46,12,0.553946754,0.531527324,0.510042036,0.543671182,0.538533396,0.555347968,0.527323681,0.527323681,0.540868753,0.531994395,0.562821112
1669,46,13,0.486221392,0.487622606,0.508173751,0.458197104,0.516581037,0.557683326,0.494628678,0.490892106,0.516581037,0.499299393,0.518449323
1670,46,14,0.620737973,0.612797758,0.663241476,0.629612331,0.687529192,0.685193835,0.668379262,0.648762261,0.670247548,0.687996263,0.63895376
1671,46,15,0.320411023,0.258290518,0.304530593,0.299392807,0.325548809,0.304530593,0.312937879,0.301728164,0.276039234,0.29378795,0.294255021
1672,46,16,0.308267165,0.319009809,0.29705745,0.26529659,0.283045306,0.272769734,0.275572163,0.277440448,0.290518449,0.287248949,0.283979449
1673,46,17,0.317608594,0.318542737,0.314339094,0.308734236,0.310135451,0.323680523,0.313404951,0.317608594,0.311536665,0.304530593,0.31620738
1674,46,18,0.276506305,0.28117702,0.27790752,0.294255021,0.28444652,0.252218589,0.251284447,0.248482018,0.264829519,0.280709949,0.285380663
1675,46,19,0.382064456,0.356375525,0.315273237,0.383932742,0.36104624,0.355908454,0.32274638,0.3993461,0.315740308,0.367585241,0.345632882
1676,46,20,0.339093881,0.376459598,0.371788884,0.389537599,0.384866885,0.375992527,0.320411023,0.376459598,0.354974311,0.352638954,0.367585241
1677,46,21,0.450256889,0.550210182,0.478748248,0.499766464,0.537599253,0.463801962,0.494628678,0.403082672,0.474544605,0.379262027,0.420831387
1678,46,22,0.224661373,0.18542737,0.184960299,0.194301728,0.1947688,0.199906586,0.205978515,0.197571228,0.208313872,0.214852872,0.203643157
1679,46,23,0.211116301,0.205044372,0.177487156,0.191966371,0.174217655,0.189631014,0.205044372,0.195702943,0.1980383,0.216721158,0.214385801
1680,46,24,0.103222793,0.08313872,0.080336291,0.087342363,0.079402149,0.089210649,0.094348435,0.091546007,0.097150864,0.10228865,0.094348435
1681,46,25,0.644558617,0.515179823,0.506772536,0.579635684,0.571695469,0.584306399,0.560485754,0.580102756,0.602522186,0.587575899,0.544138253
1682,46,26,0.302195236,0.278841663,0.323680523,0.278374591,0.288650163,0.294722092,0.299392807,0.32601588,0.324147595,0.334423167,0.316674451
1683,46,27,0.253619804,0.191499299,0.209248015,0.191966371,0.209715086,0.218589444,0.225595516,0.215319944,0.21718823,0.211116301,0.227463802
1684,46,28,0.223260159,0.179355441,0.178421298,0.204110229,0.194301728,0.210649229,0.202241943,0.209715086,0.203176086,0.207846801,0.215319944
1685,46,29,0.519850537,0.418028958,0.44418496,0.449322746,0.484820177,0.500233536,0.476412891,0.459598319,0.478281177,0.493227464,0.491826249
1686,46,30,0.482017749,0.382064456,0.383932742,0.417561887,0.413358244,0.437178888,0.43764596,0.459131247,0.432508174,0.452592247,0.491826249
1687,46,31,0.491826249,0.369453526,0.375992527,0.362914526,0.416627744,0.431106959,0.422232602,0.428304531,0.426903316,0.425969173,0.494161607
1688,46,32,0.169546941,0.144325082,0.141989724,0.146660439,0.139187296,0.144325082,0.14385801,0.15646894,0.149929939,0.142456796,0.140121439
1689,46,33,0.345632882,0.257823447,0.237739374,0.26202709,0.262494162,0.286781878,0.301261093,0.295656235,0.296590378,0.297524521,0.333021952
1690,46,34,0.499299393,0.374124241,0.388136385,0.394675385,0.392807099,0.436711817,0.436711817,0.441849603,0.453993461,0.448388603,0.50490425
1691,46,35,0.473143391,0.441382532,0.437178888,0.460532461,0.468472676,0.466137319,0.483418963,0.472676319,0.471742177,0.509574965,0.508173751
1692,47,0,0.330219524,0.311536665,0.285380663,0.29705745,0.335824381,0.311536665,0.321812237,0.297524521,0.297524521,0.321345166,0.350770668
1693,47,1,0.406352172,0.394675385,0.392340028,0.3993461,0.370387669,0.359645026,0.407286315,0.420364316,0.417094816,0.4058851,0.394675385
1694,47,2,0.283512377,0.265763662,0.234469874,0.248482018,0.225595516,0.244745446,0.25548809,0.231667445,0.267164876,0.234002802,0.255955161
