index,date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
6099,2016/2/23 1:30,60,10,21.29,43.7,19.76,44.06666667,21.55,42.4,21.85666667,42.96,19.29,52.09,4.4,87.59,19.29,43.2,21.575,48.6175,18.58571429,45.29,3.95,753.7,93.5,1.5,32,2.95,33.43659505,33.43659505
6100,2016/2/23 1:40,60,0,21.29,43.76,19.7,44.2,21.6,42.4,21.79,42.5,19.29,51.95571429,4.4,87.62333333,19.29,43.09,21.5,48.76,18.56,45.312,3.933333333,753.7,94.33333333,1.666666667,29.33333333,3.066666667,7.504164055,7.504164055
6101,2016/2/23 1:50,60,0,21.26,43.66333333,19.7,44.23,21.6,42.4,21.66666667,42.19333333,19.29,51.878,4.333333333,87.62333333,19.29,43.09,21.5,49.06666667,18.52857143,45.4,3.916666667,753.7,95.16666667,1.833333333,26.66666667,3.183333333,30.88387279,30.88387279
6102,2016/2/23 2:00,60,0,21.2,43.59,19.63333333,44.23,21.63333333,42.43333333,21.6,41.93333333,19.22571429,51.64714286,4.3,87.59,19.29,43.09,21.5,49.26,18.54,45.4,3.9,753.7,96,2,24,3.3,49.55262875,49.55262875
6103,2016/2/23 2:10,50,0,21.2,43.5,19.6,44.29,21.7,42.5,21.5,41.79,19.2,51.5,4.3,87.59,19.29,43.22333333,21.5,49.53,18.52857143,45.41428571,3.883333333,753.7333333,96,1.833333333,24.33333333,3.283333333,4.407556122,4.407556122
6104,2016/2/23 2:20,50,0,21.2,43.5,19.6,44.29,21.7,42.5,21.39,41.7,19.2,51.39857143,4.19,87.53,19.29,43.29,21.5,49.79666667,18.56,45.5,3.866666667,753.7666667,96,1.666666667,24.66666667,3.266666667,35.63268681,35.63268681
6105,2016/2/23 2:30,60,0,21.1,43.5,19.56666667,44.32666667,21.76,42.5,21.39,41.7,19.2,51.29,4.19,87.59,19.29,43.29,21.5,49.93333333,18.52857143,45.56428571,3.85,753.8,96,1.5,25,3.25,3.624456981,3.624456981
6106,2016/2/23 2:40,40,0,21.1,43.56,19.5,44.4,21.79,42.5,21.29,41.59,19.2,51.22571429,4.156666667,87.59,19.29,43.32666667,21.42666667,49.93333333,18.56,45.59,3.833333333,753.8333333,96,1.333333333,25.33333333,3.233333333,16.39101361,16.39101361
6107,2016/2/23 2:50,30,0,21.1,43.5,19.46333333,44.4,21.79,42.5,21.23,41.46333333,19.2,51.09,4.09,87.59,19.29,43.4,21.42666667,49.96333333,18.55714286,45.69714286,3.816666667,753.8666667,96,1.166666667,25.66666667,3.216666667,24.14282839,24.14282839
6108,2016/2/23 3:00,50,0,21.06666667,43.46666667,19.39,44.4,21.7,42.5,21.1,41.4,19.2,51.03857143,4.09,87.69,19.29,43.4,21.42666667,50.03,18.56,45.79,3.8,753.9,96,1,26,3.2,8.752227155,8.752227155
6109,2016/2/23 3:10,40,0,21,43.4,19.39,44.43333333,21.7,42.5,21.1,41.46666667,19.16,50.98,4.09,87.69,19.29,43.53,21.42666667,50.13333333,18.55714286,45.86857143,3.783333333,753.8666667,95.83333333,1.166666667,26.16666667,3.15,35.88064418,35.88064418
6110,2016/2/23 3:20,70,0,21,43.4,19.32333333,44.5,21.7,42.59,21,41.29,19.12857143,50.9,4.19,87.69,19.29,43.59,21.5,50.46666667,18.5,45.9,3.766666667,753.8333333,95.66666667,1.333333333,26.33333333,3.1,34.21045351,34.21045351
6111,2016/2/23 3:30,60,0,21,43.4,19.29,44.5,21.7,42.59,21,41.29,19.1,50.9,4.19,87.69,19.29,43.7,21.39,50.4,18.55714286,45.91428571,3.75,753.8,95.5,1.5,26.5,3.05,40.26368099,40.26368099
6112,2016/2/23 3:40,60,0,21,43.4,19.29,44.5,21.7,42.62666667,20.89,41.4,19.1,50.80375,4.263333333,87.76333333,19.29,43.7,21.46333333,50.46666667,18.6,46,3.733333333,753.7666667,95.33333333,1.666666667,26.66666667,3,29.68320289,29.68320289
6113,2016/2/23 3:50,50,0,21,43.4,19.29,44.56,21.7,42.7,20.89,41.4,19.1,50.73857143,4.263333333,87.76333333,19.29,43.7,21.39,50.4,18.6,46,3.716666667,753.7333333,95.16666667,1.833333333,26.83333333,2.95,17.89911338,17.89911338
6114,2016/2/23 4:00,60,0,20.89,43.36333333,19.2,44.5,21.79,42.59,20.815,41.3175,19.1,50.7,4.3,87.8,19.29,43.62666667,21.39,50.32666667,18.6,46,3.7,753.7,95,2,27,2.9,4.510992707,4.510992707
6115,2016/2/23 4:10,50,0,20.89,43.29,19.2,44.56,21.73,42.66333333,20.79,41.36333333,19.1,50.62142857,4.3,87.8,19.29,43.66333333,21.39,50.16333333,18.55714286,46.07714286,3.7,753.7,95,2,26.16666667,2.9,34.28463474,34.28463474
6116,2016/2/23 4:20,60,0,20.89,43.29,19.2,44.59,21.73,42.66333333,20.76,41.5,19.1,50.554,4.245,87.745,19.29,43.53,21.39,50.03,18.58,46.112,3.7,753.7,95,2,25.33333333,2.9,22.8612158,22.8612158
6117,2016/2/23 4:30,50,0,20.89,43.29,19.2,44.59,21.79,42.66333333,20.7,41.5,19.04285714,50.44285714,4.156666667,87.72666667,19.29,43.43333333,21.39,50,18.57142857,46.2,3.7,753.7,95,2,24.5,2.9,11.81056006,11.81056006
6118,2016/2/23 4:40,60,0,20.79,43.2,19.16666667,44.62666667,21.79,42.745,20.7,41.5,19.04,50.418,4.09,87.8,19.29,43.5,21.32333333,50,18.6,46.29,3.7,753.7,95,2,23.66666667,2.9,35.9137237,35.9137237
6119,2016/2/23 4:50,70,0,20.79,43.2,19.1,44.7,21.79,42.7,20.63333333,41.43333333,19.04285714,50.33714286,4.06,87.76333333,19.29,43.5,21.39,49.95,18.6,46.29,3.7,753.7,95,2,22.83333333,2.9,6.620655826,6.620655826
6120,2016/2/23 5:00,60,0,20.79,43.2,19.1,44.7,21.79,42.76,20.6,41.4,19.06,50.356,4,87.69,19.29,43.5,21.39,50.06,18.58,46.356,3.7,753.7,95,2,22,2.9,33.75530306,33.75530306
6121,2016/2/23 5:10,60,0,20.79,43.2,19.03333333,44.62666667,21.79,42.7,20.6,41.4,19,50.29,4,87.69,19.29,43.43333333,21.39,49.93333333,18.57142857,46.42857143,3.7,753.75,95,2,22.5,2.9,2.305661701,2.305661701
6122,2016/2/23 5:20,50,0,20.79,43.16333333,19,44.59,21.79,42.7,20.6,41.45,19,50.29,4,87.69,19.29,43.43333333,21.35666667,49.76,18.6,46.536,3.7,753.8,95,2,23,2.9,5.847988103,5.847988103
6123,2016/2/23 5:30,50,0,20.73,43.09,19,44.53,21.79,42.76,20.5,41.5,19,50.29,3.933333333,87.69,19.29,43.5,21.29,49.7,18.5625,46.65875,3.7,753.85,95,2,23.5,2.9,47.8998024,47.8998024
6124,2016/2/23 5:40,60,0,20.7,43.09,19,44.53,21.79,42.7,20.5,41.5,19,50.29,4,87.69,19.29,43.43333333,21.32333333,49.76,18.6,46.75142857,3.7,753.9,95,2,24,2.9,48.78820882,48.78820882
6125,2016/2/23 5:50,50,0,20.7,43.09,19,44.59,21.79,42.7,20.5,41.5,19,50.29,3.966666667,87.69,19.29,43.4,21.39,49.62666667,18.6,46.856,3.7,753.95,95,2,24.5,2.9,22.61670156,22.61670156
6126,2016/2/23 6:00,60,0,20.7,43.09,18.89,44.5,21.79,42.7,20.42666667,41.5,19,50.29,3.9,87.76333333,19.29,43.4,21.35666667,49.59,18.6,46.9,3.7,754,95,2,25,2.9,7.047762268,7.047762268
6127,2016/2/23 6:10,40,0,20.7,43.09,18.89,44.5,21.79,42.73,20.39,41.53,19,50.29,3.76,87.62333333,19.29,43.4,21.29,49.53,18.6,47,3.733333333,754,95,2,24.16666667,2.933333333,46.86844364,46.86844364
6128,2016/2/23 6:20,40,0,20.7,43.09,18.89,44.5,21.85666667,42.86333333,20.39,41.59,19,50.29,3.7,87.76333333,19.29,43.36333333,21.29,49.46666667,18.6,47,3.766666667,754,95,2,23.33333333,2.966666667,28.84464678,28.84464678
6129,2016/2/23 6:30,40,0,20.66666667,43.06,18.89,44.5,21.79,42.7,20.39,41.59,19,50.29,3.7,87.8,19.29,43.29,21.29,49.4,18.6,47,3.8,754,95,2,22.5,3,30.29067738,30.29067738
6130,2016/2/23 6:40,50,0,20.6,43,18.79,44.4,21.79,42.7,20.32333333,41.59,18.934,50.272,3.76,87.72666667,19.29,43.2,21.29,49.36333333,18.6,47.06428571,3.833333333,754,95,2,21.66666667,3.033333333,43.06347216,43.06347216
6131,2016/2/23 6:50,50,0,20.6,42.96666667,18.79,44.4,21.79,42.66333333,20.29,41.59,18.92142857,50.2,3.826666667,87.72666667,19.29,43.26,21.29,49.29,18.6,47.09,3.866666667,754,95,2,20.83333333,3.066666667,4.625469039,4.625469039
6132,2016/2/23 7:00,60,0,20.6,42.96666667,18.79,44.4,21.79,42.66333333,20.29,41.59,18.956,50.29,3.9,87.8,19.29,43.36333333,21.29,49.29,18.61428571,47.10571429,3.9,754,95,2,20,3.1,26.5687344,26.5687344
6133,2016/2/23 7:10,40,10,20.6,43.12666667,18.79,44.5,21.7,42.6,20.29,41.66333333,18.93714286,50.29,3.95,87.69,19.29,43.23,21.29,49.43,18.68,47.178,3.883333333,754.1,95,1.833333333,27.5,3.1,31.47124987,31.47124987
6134,2016/2/23 7:20,80,0,20.6,43.26,18.79,44.76,21.63333333,42.26666667,20.29,41.59,18.89,50.236,3.79,87.59,19.29,43.29,21.26,49.43,18.6,47.09,3.866666667,754.2,95,1.666666667,35,3.1,46.46219759,46.46219759
6135,2016/2/23 7:30,50,0,20.6,43.46333333,18.79,45,21.56666667,42.03,20.2,41.46333333,18.89,50.2,3.73,87.65666667,19.29,43.29,21.2,49.23,18.6,47,3.85,754.3,95,1.5,42.5,3.1,39.08696959,39.08696959
6136,2016/2/23 7:40,50,0,20.6,43.72333333,18.79,45.06,21.5,42.09,20.2,41.66333333,18.89,50.09,3.7,87.62333333,19.29,43.32666667,21.2,48.96666667,18.6,46.91428571,3.833333333,754.4,95,1.333333333,50,3.1,49.83397549,49.83397549
6137,2016/2/23 7:50,50,0,20.6,43.59,18.79,45.29,21.5,42.145,20.2,41.79,18.89,50.01125,3.7,87.69,19.29,43.4,21.13333333,48.76666667,18.6,46.878,3.816666667,754.5,95,1.166666667,57.5,3.1,36.98759533,36.98759533
6138,2016/2/23 8:00,40,10,20.6,43.59,18.79,45.36333333,21.5,42.09,20.2,41.79,18.89,50.01285714,3.73,87.69,19.29,43.43333333,21.1,48.52666667,18.6,46.79,3.8,754.6,95,1,65,3.1,43.39318791,43.39318791
6139,2016/2/23 8:10,90,0,20.6,43.59,18.79,45.5,21.42666667,41.96333333,20.2,41.86,18.89,50.172,3.79,87.69,19.29,43.63333333,21.1,48.2675,18.6,46.79,3.866666667,754.6666667,95.16666667,1.166666667,64.66666667,3.183333333,47.18296507,47.18296507
6140,2016/2/23 8:20,50,0,20.6,43.72333333,18.79,45.43333333,21.39,41.82666667,20.2,41.93333333,18.89,50.55714286,3.826666667,87.62333333,19.29,43.12333333,21.1,47.96333333,18.6,46.72285714,3.933333333,754.7333333,95.33333333,1.333333333,64.33333333,3.266666667,41.93046208,41.93046208
6141,2016/2/23 8:30,60,0,20.6,43.9,18.79,45.16333333,21.39,41.9,20.1,42,18.79,50.79,3.966666667,87.69,19.23,42.39666667,20.96333333,47.52666667,18.6,46.476,4,754.8,95.5,1.5,64,3.35,37.37145707,37.37145707
6142,2016/2/23 8:40,60,0,20.6,43.9,18.85666667,45.09,21.39,41.82666667,20.1,41.9,18.79,50.94142857,4.123333333,87.86666667,19.2,41.56333333,20.89,47.19333333,18.6,46.09571429,4.066666667,754.8666667,95.66666667,1.666666667,63.66666667,3.433333333,7.623145729,7.623145729
6143,2016/2/23 8:50,70,0,20.6,43.63333333,18.79,44.72333333,21.39,41.96666667,20.1,41.56666667,18.79,51.054,4.263333333,87.86666667,19.2,41.09666667,20.89,46.93,18.6,45.754,4.133333333,754.9333333,95.83333333,1.833333333,63.33333333,3.516666667,38.31757799,38.31757799
6144,2016/2/23 9:00,50,0,20.6,43.32,18.79,44.53,21.39,42,20.1,41.33333333,18.79,51.09,4.433333333,87.83333333,19.1,40.6,20.82333333,46.59666667,18.6,45.42142857,4.2,755,96,2,63,3.6,47.74539036,47.74539036
6145,2016/2/23 9:10,30,0,20.6,43.12666667,18.85666667,44.33333333,21.39,41.93333333,20.03333333,41.12666667,18.754,51.156,4.56,87.83333333,19.1,40.19333333,20.79,46.26,18.58,45.02,4.383333333,755.0833333,95,2.333333333,57,3.616666667,23.90206722,23.90206722
6146,2016/2/23 9:20,280,0,20.56666667,43,18.79,44.12666667,21.35666667,41.86333333,20,40.86333333,18.73857143,51.09,4.76,87.83333333,19.05,39.8,20.79,46.12666667,18.5,44.59571429,4.566666667,755.1666667,94,2.666666667,51,3.633333333,24.12544132,24.12544132
6147,2016/2/23 9:30,70,0,20.56666667,42.93333333,18.82333333,44,21.29,41.73,20.06666667,41.12333333,18.736,51.054,4.966666667,87.83333333,19,39.46666667,20.79,45.83333333,18.5,44.254,4.75,755.25,93,3,45,3.65,3.610561963,3.610561963
6148,2016/2/23 9:40,390,0,20.5,42.82666667,18.89,43.86,21.29,41.56,20.49333333,41.59,18.7,51.02571429,5.09,87.83333333,19,39.32666667,20.73,45.7,18.5,44.0225,4.933333333,755.3333333,92,3.333333333,39,3.666666667,32.93512028,32.93512028
6149,2016/2/23 9:50,80,0,20.56666667,42.96666667,18.92666667,43.7,21.29,41.43333333,20.82666667,41.46333333,18.7,51,5.115,87.7975,19,39.16333333,20.7,45.46666667,18.5,43.67857143,5.116666667,755.4166667,91,3.666666667,33,3.683333333,8.591533231,8.591533231
6150,2016/2/23 10:00,250,0,20.6,42.93,19,43.595,21.26,41.29,21.19666667,41.39,18.7,50.91428571,5.263333333,87.76333333,19,38.96333333,20.7,45.32666667,18.5,43.418,5.3,755.5,90,4,27,3.7,27.29302285,27.29302285
6151,2016/2/23 10:10,220,0,20.6,42.73,19.06666667,43.5,21.2,41.29,21.65666667,41.53,18.7,50.9,5.333333333,87.76333333,18.89,38.76,20.66666667,45.06,18.5,43.19428571,5.4,755.55,88.5,4.166666667,29.16666667,3.55,16.02332767,16.02332767
6152,2016/2/23 10:20,70,0,20.6,42.66333333,19.1,43.46666667,21.2,41.2,22.1,40.83333333,18.7,50.86857143,5.466666667,87.69,18.89,38.56666667,20.6,44.86,18.5,42.96,5.5,755.6,87,4.333333333,31.33333333,3.4,21.49942969,21.49942969
6153,2016/2/23 10:30,80,0,20.53333333,42.53,19.1,43.4,21.2,41.26,22.03333333,40.36,18.7,50.79,5.76,87.72666667,18.89,38.36333333,20.6,44.63333333,18.5,42.69142857,5.6,755.65,85.5,4.5,33.5,3.25,28.3412265,28.3412265
6154,2016/2/23 10:40,70,0,20.6,42.4,19.13333333,43.22333333,21.2,41.32666667,21.85666667,40.36333333,18.7,50.71285714,5.966666667,87.72666667,18.89,38.23,20.53333333,44.5,18.5,42.516,5.7,755.7,84,4.666666667,35.66666667,3.1,49.06579007,49.06579007
6155,2016/2/23 10:50,70,0,20.6,42.32666667,19.2,43.03,21.2,41.4,21.79,40.29,18.7,50.634,6.09,87.76333333,18.89,38.02666667,20.5,44.26,18.5,42.32142857,5.8,755.75,82.5,4.833333333,37.83333333,2.95,37.05706542,37.05706542
6156,2016/2/23 11:00,400,0,20.6,42.16333333,19.2,42.76,21.2,41.29,21.66666667,40.16333333,18.62857143,50.52571429,6.23,87.69,18.89,37.82666667,20.5,44.2,18.5,41.96,5.9,755.8,81,5,40,2.8,48.98860883,48.98860883
6157,2016/2/23 11:10,180,0,20.6,42.09,19.26,42.7,21.2,41.2,21.6,40.09,18.6,50.4,6.433333333,87.69,18.89,37.76,20.5,44.06,18.5,41.82428571,6.016666667,755.8833333,81,5,38,2.933333333,38.72090665,38.72090665
6158,2016/2/23 11:20,60,0,20.6,42.09,19.32333333,42.66333333,21.2,41.2,21.6,40,18.6,50.38428571,6.626666667,87.69,18.89,37.7,20.5,43.93333333,18.5,41.678,6.133333333,755.9666667,81,5,36,3.066666667,9.957115143,9.957115143
6159,2016/2/23 11:30,60,0,20.6,42.03,19.39,42.53,21.16666667,41.2,21.6,40.06,18.6,50.29,6.726666667,87.69,18.89,37.7,20.5,43.745,18.5,41.59,6.25,756.05,81,5,34,3.2,9.060000163,9.060000163
6160,2016/2/23 11:40,60,0,20.7,42.06,19.5,42.46666667,21.16666667,41.26,21.5,40.145,18.62857143,50.25142857,6.933333333,87.69,18.89,37.7,20.5,43.62666667,18.5,41.7,6.366666667,756.1333333,81,5,32,3.333333333,16.81495825,16.81495825
6161,2016/2/23 11:50,40,0,20.7,42,19.56666667,42.32666667,21.2,41.09,21.5,40.32666667,18.6,50.2,7.193333333,87.86666667,19,37.56,20.5,43.62666667,18.5,41.7,6.483333333,756.2166667,81,5,30,3.466666667,6.604000728,6.604000728
6162,2016/2/23 12:00,50,0,20.73,41.9,19.7,42.26,21.2,41.03,21.5,40.4,18.62857143,50.13714286,7.526666667,87.86666667,19.06666667,37.5,20.5,43.59,18.5,41.66,6.6,756.3,81,5,28,3.6,24.99914335,24.99914335
6163,2016/2/23 12:10,40,0,20.79,41.8175,19.7,42.12666667,21.2,41,21.6,40.43333333,18.65,50.0675,7.8,87.93333333,19.1,37.4,20.5,43.53,18.5,41.5,6.65,756.3333333,80.83333333,5,27.5,3.616666667,21.99648311,21.99648311
6164,2016/2/23 12:20,190,0,20.79,41.73,19.79,41.9,21.2,40.93333333,21.53333333,40.43333333,18.66,50.054,7.933333333,88,19.1,37.32666667,20.5,43.33333333,18.5,41.4,6.7,756.3666667,80.66666667,5,27,3.633333333,5.520137935,5.520137935
6165,2016/2/23 12:30,50,0,21,43.46666667,19.79,42.16,21.13333333,40.79,21.66333333,40.5,18.62857143,49.95428571,8.1,88.22666667,19.2,37.145,20.5,43.2,18.5,41.4,6.75,756.4,80.5,5,26.5,3.65,22.42581348,22.42581348
6166,2016/2/23 12:40,60,0,21,43.8,19.79,42.59,21.2,40.79,22.06333333,40.5,18.64,50.036,8.033333333,88.3,19.2,37.06,20.5,43.06,18.5,41.316,6.8,756.4333333,80.33333333,5,26,3.666666667,36.55502789,36.55502789
6167,2016/2/23 12:50,170,0,21.2,45.59333333,19.79,42.79666667,21.2,40.79,22.5,40.06333333,18.61428571,49.98428571,8.05,88.545,19.2,36.93333333,20.5,43.06,18.5,41.12142857,6.85,756.4666667,80.16666667,5,25.5,3.683333333,40.21768117,40.21768117
6168,2016/2/23 13:00,180,0,21.26,44.92666667,19.89,43.09,21.2,40.79,22.5,39.73,18.6,50,8.16,88.66,19.2,36.86333333,20.5,42.9,18.5,41,6.9,756.5,80,5,25,3.7,36.16694247,36.16694247
6169,2016/2/23 13:10,190,0,21.32333333,44.16,19.89,43.0225,21.2,40.9,22.35666667,39.56,18.6,50,8.16,88.8,19.2,36.73,20.5,42.96666667,18.5,40.83857143,6.716666667,756.5,80.16666667,4.666666667,27.5,3.55,13.17334478,13.17334478
6170,2016/2/23 13:20,160,0,21.39,43.9,19.89,43.66666667,21.2,40.9,22.23,39.5,18.6,50.09,8.19,88.93333333,19.2,36.66333333,20.5,42.79,18.5,40.616,6.533333333,756.5,80.33333333,4.333333333,30,3.4,45.619375,45.619375
6171,2016/2/23 13:30,180,0,21.42666667,44.36,19.89,44.83,21.29,41.03,22.1,39.4,18.6,50.25142857,8.19,89.06,19.2,36.53,20.5,42.79,18.5,40.47142857,6.35,756.5,80.5,4,32.5,3.25,4.783277924,4.783277924
6172,2016/2/23 13:40,40,10,21.5,44.63333333,19.89,45.03,21.29,41.09,22.1,39.4,18.6,50.438,7.73,89.02333333,19.2,36.36333333,20.39,42.52666667,18.5,40.356,6.166666667,756.5,80.66666667,3.666666667,35,3.1,10.05135146,10.05135146
6173,2016/2/23 13:50,40,10,21.5,44.52666667,19.89,44.93,21.29,41.2,21.96333333,39.13333333,18.6,50.62142857,6.123333333,86.83,19.13333333,36.23,20.39,42.26666667,18.5,40.23375,5.983333333,756.5,80.83333333,3.333333333,37.5,2.95,6.587053975,6.587053975
6174,2016/2/23 14:00,70,20,21.5,44.46666667,19.82333333,44.53,21.29,41.26,21.89,38.93333333,18.6,50.7,4.5175,86.475,19.1,35.93,20.39,42.02666667,18.5,40.15285714,5.8,756.5,81,3,40,2.8,42.1219731,42.1219731
6175,2016/2/23 14:10,60,30,21.5,44.1,19.79,44.22333333,21.2,41.245,21.79,38.9,18.6,50.77714286,4.226666667,87.2,19.1,35.79,20.32333333,41.9,18.5,40.276,6.066666667,756.5166667,80.83333333,3,40,3.033333333,37.38414325,37.38414325
6176,2016/2/23 14:20,60,20,21.5,43.69333333,19.79,43.96333333,21.2,41.29,21.79,38.96666667,18.6,50.772,4.43,87.63333333,19.06666667,35.76,20.29,41.79,18.5,40.42857143,6.333333333,756.5333333,80.66666667,3,40,3.266666667,41.02381923,41.02381923
6177,2016/2/23 14:30,60,20,21.46333333,43.19333333,19.7,43.63333333,21.2,41.36333333,21.79,39,18.6,50.7,5.09,88.09,19,35.76,20.29,41.79,18.5,40.79,6.6,756.55,80.5,3,40,3.5,33.73149801,33.73149801
6178,2016/2/23 14:40,40,20,21.39,42.93333333,19.7,43.36,21.16666667,41.36333333,21.79,39.13333333,18.6,50.59,5.666666667,88.3,19,35.82666667,20.32333333,42.26666667,18.51428571,40.85285714,6.866666667,756.5666667,80.33333333,3,40,3.733333333,22.08574198,22.08574198
6179,2016/2/23 14:50,50,20,21.39,42.56,19.7,43.06,21.16666667,41.29,21.79,39.32666667,18.6,50.49857143,6.126666667,88.43333333,19,35.9,20.365,42.4,18.54,40.92,7.133333333,756.5833333,80.16666667,3,40,3.966666667,13.47297337,13.47297337
6180,2016/2/23 15:00,40,30,21.39,42.5,19.7,42.93333333,21.16666667,41.29,21.865,39.4975,18.58,50.4,6.226666667,88.43333333,19,36,20.35666667,42.4,18.54285714,41,7.4,756.6,80,3,40,4.2,5.179764889,5.179764889
6181,2016/2/23 15:10,60,20,21.39,42.36333333,19.7,42.76,21.1,41.29,21.89,39.59,18.57142857,50.32142857,6.226666667,88.43333333,19,35.93333333,20.32333333,42.26,18.5,41,7.166666667,756.7166667,78.83333333,3.5,40,3.733333333,33.82081691,33.82081691
6182,2016/2/23 15:20,60,20,21.32333333,42.29,19.7,42.62666667,21.1,41.23,21.89,39.59,18.56,50.2,5.966666667,88.33333333,19,35.76,20.32333333,42.12666667,18.5,40.94285714,6.933333333,756.8333333,77.66666667,4,40,3.266666667,19.99579623,19.99579623
6183,2016/2/23 15:30,90,30,21.29,42.09,19.6,42.36333333,21.1,41.29,21.89,39.53,18.58571429,50.13714286,5.833333333,88.33333333,19,35.56666667,20.29,41.86333333,18.52,40.92,6.7,756.95,76.5,4.5,40,2.8,28.97112159,28.97112159
6184,2016/2/23 15:40,340,20,21.29,42.15666667,19.66666667,42.23,21.1,41.26,22,39.5,18.6,50.016,6.34,88.35,19.13333333,35.49,20.35666667,41.59666667,18.55714286,41.06428571,6.466666667,757.0666667,75.33333333,5,40,2.333333333,47.61189459,47.61189459
6185,2016/2/23 15:50,220,20,21.35666667,43.49,19.76,42.36333333,21.1,41.2,22,39.5,18.6,49.9,6.326666667,88.36333333,19.2,35.195,20.39,41.26,18.56,41.2,6.233333333,757.1833333,74.16666667,5.5,40,1.866666667,17.61396768,17.61396768
6186,2016/2/23 16:00,70,30,21.39,45.82333333,19.7,44.03,21.1,41.06,22,39.59,18.6,49.94,5.326666667,87.89666667,19.2,35.03,20.39,41.2,18.51428571,41.05428571,6,757.3,73,6,40,1.4,38.24745633,38.24745633
6187,2016/2/23 16:10,60,20,21.39,46.49,19.7,45.4,21.16666667,41,22,39.53,18.6,50.05142857,5,87.9,19.2,34.79,20.35666667,41.06,18.58,40.918,5.833333333,757.3666667,74.33333333,5.333333333,40,1.483333333,44.39545203,44.39545203
6188,2016/2/23 16:20,50,20,21.39,45.62333333,19.7,45.26666667,21.2,41.12666667,22,39.02666667,18.5875,50.2175,5,87.9,19.2,34.73,20.29,40.93333333,18.5,40.76428571,5.666666667,757.4333333,75.66666667,4.666666667,40,1.566666667,36.185619,36.185619
6189,2016/2/23 16:30,50,20,21.39,44.95666667,19.6,44.595,21.2,41.2,21.92666667,38.82666667,18.56,50.312,4.966666667,87.9,19.16666667,34.59,20.32333333,40.79,18.5,40.656,5.5,757.5,77,4,40,1.65,42.66544684,42.66544684
6190,2016/2/23 16:40,50,30,21.29,44.06333333,19.6,44.1,21.2,41.29,21.89,38.56,18.57142857,50.4,4.833333333,87.83333333,19.1,34.59,20.32333333,40.73,18.5,40.49857143,5.333333333,757.5666667,78.33333333,3.333333333,40,1.733333333,0.09784773,0.09784773
6191,2016/2/23 16:50,50,10,21.29,43.53,19.53333333,43.76666667,21.2,41.29,21.82333333,38.36,18.56,50.356,4.656666667,87.73,19.1,34.59,20.29,40.59,18.5,40.378,5.166666667,757.6333333,79.66666667,2.666666667,40,1.816666667,15.07244364,15.07244364
6192,2016/2/23 17:00,60,10,21.2,42.93,19.5,43.33333333,21.16666667,41.29,21.79,38.2,18.5,50.29,4.53,87.65666667,19.03333333,34.53,20.23,40.46333333,18.5,40.22571429,5,757.7,81,2,40,1.9,25.32136304,25.32136304
6193,2016/2/23 17:10,50,0,21.2,42.53,19.42666667,43,21.1,41.29,21.73,38.2,18.5,50.214,4.3,87.53,19,34.5,20.2,40.36333333,18.5,40.09,5.016666667,757.8333333,81.66666667,2,40,2.05,19.56505628,19.56505628
6194,2016/2/23 17:20,50,10,21.16666667,42.13333333,19.39,42.63333333,21.1,41.29,21.66666667,38.02666667,18.52857143,50.06428571,4.366666667,87.59,19,34.5,20.2,40.29,18.48428571,40.02428571,5.033333333,757.9666667,82.33333333,2,40,2.2,36.53132581,36.53132581
6195,2016/2/23 17:30,40,20,21.1,41.93333333,19.39,42.43333333,21.1,41.13333333,21.6,38.02666667,18.5,49.9,4.53,87.69,19,34.5,20.2,40.29,18.434,39.878,5.05,758.1,83,2,40,2.35,10.28315681,10.28315681
6196,2016/2/23 17:40,40,30,21.1,41.9,19.35666667,42.13333333,21.1,41,21.6,38.15666667,18.5,49.77,4.59,87.69,19,34.5,20.2,40.29,18.42142857,39.82142857,5.066666667,758.2333333,83.66666667,2,40,2.5,6.407453853,6.407453853
6197,2016/2/23 17:50,80,20,21.03333333,41.03333333,19.23,41.39333333,21,40.42333333,21.6,38.36333333,18.5,49.62142857,4.526666667,87.76333333,18.89,34.59,20.13333333,40.32666667,18.39,39.754,5.083333333,758.3666667,84.33333333,2,40,2.65,6.193949236,6.193949236
6198,2016/2/23 18:00,280,20,21,40.4,19.1,41.06,21,40.09,21.6,38.53,18.5,49.4,4.26,87.56333333,18.89,34.66333333,20.2,40.6,18.39,39.7,5.1,758.5,85,2,40,2.8,15.85094687,15.85094687
6199,2016/2/23 18:10,390,20,21,40.4,19.1,41.06,20.89,40.23,21.6,38.695,18.5,49.20714286,3.966666667,87.26333333,18.89,34.7,20.2,40.995,18.39,39.7,4.916666667,758.6,85.16666667,1.833333333,40,2.65,27.28633749,27.28633749
6200,2016/2/23 18:20,290,20,21,40.56666667,19.13333333,41.12666667,20.89,40.36333333,21.6,38.86333333,18.478,49.096,3.826666667,87.19,18.89,34.7,20.32333333,41.32666667,18.39,39.634,4.733333333,758.7,85.33333333,1.666666667,40,2.5,31.1943342,31.1943342
